faction_id|id|name|type|cp_cost|legend|turn|phase|detachment|description|
NEC|000008551002|YOUR TIME IS NIGH|Obeisance Phalanx – Epic Deed Stratagem|1|With a pulse of necroneural energy that erodes the foe’s will, the Necron commander declares the fall of the enemy general, promising their remaining forces that it is only a matter of time until they join their master in ignoble death.|Either player’s turn|Any phase|Obeisance Phalanx|<b>WHEN:</b> Any phase, just after your opponent’s <span class="kwb">WARLORD</span> is <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a>.<br><br><b>TARGET:</b> Your <span class="kwb">NECRONS</span> <span class="kwb">WARLORD</span>.<br><br><b>EFFECT:</b> Until the end of the battle, each time an enemy unit takes a <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shock</a> or <a href="/wh40k10ed/the-rules/core-rules/#Leadership-Tests">Leadership test</a>, subtract 1 from the result.|
NEC|000008551007|TERRITORIAL OBSESSION|Obeisance Phalanx – Strategic Ploy Stratagem|1|The ancient and arrogant will of the nobility drives their powerful servants to stand their ground defiantly as they claim the dynasty's rightful lands.|Your turn|Command phase|Obeisance Phalanx|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/necrons/Lychguard"><span class="kwb kwbo">LYCHGUARD</span></a> or <span class="tooltip00593" data-tooltip-content="#tooltip_content00593" data-tooltip-anchor="#tooltip_content00593"><span class="kwb">TRIARCH</span></span> unit from your army.<br><br><b>EFFECT:</b> Until the start of your next Command phase, add 1 to the Objective Control characteristic of models in your unit. If your unit has the <span class="tooltip00369" data-tooltip-content="#tooltip_content00369" data-tooltip-anchor="#tooltip_content00369"><span class="kwb">VEHICLE</span></span> keyword, add 3 to the Objective Control characteristic instead.|
ORK|000008886002|ARMED TO DATEEF|Bully Boyz – Battle Tactic Stratagem|1|Nobz load themselves with all manner of weapons in shows of wealth and influence, enabling them to smash the foe with a ceaseless barrage of attacks.|Either player’s turn|Shooting or Fight phase|Bully Boyz|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/orks/Nobz"><span class="kwb kwbo">NOBZ</span></a> or <a class="kwbOne" href="/wh40k10ed/factions/orks/Meganobz"><span class="kwb kwbo">MEGANOBZ</span></a> unit from your army that has not been selected to shoot or fight this phase.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes an attack, re-roll a <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a> of 1. If a <span class="tooltip00129" data-tooltip-content="#tooltip_content00129"><span class="tt kwbu">Waaagh!</span></span> is active for your unit, you can re-roll the Hit roll instead.|
ORK|000008886007|HULKING BRUTES|Bully Boyz – Battle Tactic Stratagem|1|The sheer aggressive contempt advancing Nobz project, not to mention their thick skulls and ‘eavy armour, make them a terrifying prospect for foes desperately trying to gun them down.|Opponent’s turn|Shooting phase|Bully Boyz|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/orks/Nobz"><span class="kwb kwbo">NOBZ</span></a> or <a class="kwbOne" href="/wh40k10ed/factions/orks/Meganobz"><span class="kwb kwbo">MEGANOBZ</span></a> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time an attack targets your unit, worsen the Armour Penetration characteristic of that attack by 1.|
ORK|000008886006|CUT’EM DOWN|Bully Boyz – Battle Tactic Stratagem|1|Furious with any snivelling gitz who attempt to back away from a good fight, Nobz will ruthlessly hack them apart as they turn to flee.|Opponent’s turn|Movement phase|Bully Boyz|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, just after an enemy unit is selected to <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fall Back</a>.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/orks/Nobz"><span class="kwb kwbo">NOBZ</span></a> or <a class="kwbOne" href="/wh40k10ed/factions/orks/Meganobz"><span class="kwb kwbo">MEGANOBZ</span></a> unit from your army within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of that enemy unit.<br><br><b>EFFECT:</b> When that enemy unit <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Falls Back</a>, all models in that enemy unit must take a <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Desperate Escape test</a>. When doing so, if a <span class="tooltip00129" data-tooltip-content="#tooltip_content00129"><span class="tt kwbu">Waaagh!</span></span> is active for your unit, subtract 1 from each of those tests.|
ORK|000008886005|CRUSHING IMPACT|Bully Boyz – Epic Deed Stratagem|1|When a thundering mob of hulking Ork Nobz stampedes into the foe, their crushing momentum is a lethal weapon by itself.|Your turn|Charge phase|Bully Boyz|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>, just after a <a class="kwbOne" href="/wh40k10ed/factions/orks/Nobz"><span class="kwb kwbo">NOBZ</span></a> or <a class="kwbOne" href="/wh40k10ed/factions/orks/Meganobz"><span class="kwb kwbo">MEGANOBZ</span></a> unit from your army ends a <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">Charge move</a>.<br><br><b>TARGET:</b> That <span class="kwb">NOBZ</span> or <span class="kwb">MEGANOBZ</span> unit.<br><br><b>EFFECT:</b> Select one enemy unit within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of your unit, then roll one D6 for each model in your unit that is within Engagement Range of that enemy unit: for each 5+, that enemy unit suffers 1 <a href="/wh40k10ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> (to a maximum of 6 mortal wounds). If a <span class="tooltip00129" data-tooltip-content="#tooltip_content00129"><span class="tt kwbu">Waaagh!</span></span> is active for your unit, that enemy unit suffers 1 mortal wound for each 4+ instead.|
ORK|000008886004|ALWAYS LOOKIN’ FER A FIGHT|Bully Boyz – Strategic Ploy Stratagem|1|As one enemy falls to the choppas of a battle-hungry mob of Nobz, they immediately seek out more.|Either player’s turn|Fight phase|Bully Boyz|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit is <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a>.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/orks/Nobz"><span class="kwb kwbo">NOBZ</span></a> or <a class="kwbOne" href="/wh40k10ed/factions/orks/Meganobz"><span class="kwb kwbo">MEGANOBZ</span></a> unit from your army that destroyed that enemy unit.<br><br><b>EFFECT:</b> Until the end of the phase, each time your unit makes a <a href="/wh40k10ed/the-rules/core-rules/#3.-Consolidate">Consolidation move</a>, it can move up to D3+3" instead of up to 3". If a <span class="tooltip00129" data-tooltip-content="#tooltip_content00129"><span class="tt kwbu">Waaagh!</span></span> is active for your unit, it can move up to 6" instead.|
ORK|000008886003|TOO ARROGANT TO DIE|Bully Boyz – Strategic Ploy Stratagem|1|With bone-headed arrogance, Nobz will carry on killing before their deaths finally register.|Either player’s turn|Shooting or Fight phase|Bully Boyz|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/orks/Nobz"><span class="kwb kwbo">NOBZ</span></a> or <a class="kwbOne" href="/wh40k10ed/factions/orks/Meganobz"><span class="kwb kwbo">MEGANOBZ</span></a> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit is <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a>, if that model has not shot or fought this phase, roll one D6, adding 2 to the result if a <span class="tooltip00129" data-tooltip-content="#tooltip_content00129"><span class="tt kwbu">Waaagh!</span></span> is active for your unit. On a 5+, do not remove the destroyed model from play; it can shoot or fight after the attacking unit has finished making its attacks, and is then removed from play.|
ORK|000008869006|STALKIN’ TAKTIKS|Da Big Hunt – Battle Tactic Stratagem|1|There is no hiding a Beast Snagga stampede, but the more agile amongst the hunters know how to evade the worst of an unsporting prey’s dakka.|Opponent’s turn|Shooting phase|Da Big Hunt|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip00093" data-tooltip-content="#tooltip_content00093" data-tooltip-anchor="#tooltip_content00093"><span class="kwb">BEAST</span> <span class="kwb">SNAGGA</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00370" data-tooltip-content="#tooltip_content00370" data-tooltip-anchor="#tooltip_content00370"><span class="kwb">BEAST</span> <span class="kwb">SNAGGA</span> <span class="kwb">MOUNTED</span></span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time a ranged attack targets your unit, models in your unit have the <a href="/wh40k10ed/the-rules/core-rules/#Benefit-of-Cover">Benefit of Cover</a> against that attack. In addition, if your unit has the <span class="kwb">INFANTRY</span> keyword, until the end of the phase, models in your unit have the <a href="/wh40k10ed/the-rules/core-rules/#_STEALTH">Stealth</a> ability.|
ORK|000008869002|DRAG IT DOWN|Da Big Hunt – Battle Tactic Stratagem|1|Beast Snaggas have many tales of the times they took on the biggest prey, clobbering them with so many blows that what was left was a crumpled mass of broken hide and squished innards.|Either player’s turn|Fight phase|Da Big Hunt|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00291" data-tooltip-content="#tooltip_content00291" data-tooltip-anchor="#tooltip_content00291"><span class="kwb">BEAST</span> <span class="kwb">SNAGGA</span></span> unit from your army that has not been selected to fight this phase.<br><br><b>EFFECT:</b> Until the end of the phase, melee weapons equipped by models in your unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">[SUSTAINED HITS 1]</a></span> ability. In addition, each time a model in your unit makes a melee attack that targets your Prey, a <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Critical Hit</a> is scored on an unmodified <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a> of 5+, instead of only a 6.|
ORK|000008869007|INSTINCTIVE HUNTERS|Da Big Hunt – Strategic Ploy Stratagem|1|With a keen eye for tracking their prey, especially kunnin' Beast Snaggas will circle round the hunt site to ambush the luckless gitz from another angle.|Opponent’s turn|Fight phase|Da Big Hunt|<b>WHEN:</b> End of your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00291" data-tooltip-content="#tooltip_content00291" data-tooltip-anchor="#tooltip_content00291"><span class="kwb">BEAST</span> <span class="kwb">SNAGGA</span></span> unit from your army that is not within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of one or more enemy unit.<br><br><b>EFFECT:</b> Remove your unit from the battlefield and place it into <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>.|
ORK|000008869005|WHERE D’YA FINK YOU’RE GOING?|Da Big Hunt – Strategic Ploy Stratagem|1|Beast Snagga victims often make a break for it before the Orks have had their fill of fighting. With a roar, the Orks immediately give chase, or else lose interest and lunge after other potential trophies.|Opponent’s turn|Movement phase|Da Big Hunt|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, just after an enemy unit ends a <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fall Back move</a>.<br><br><b>TARGET:</b> One <span class="tooltip00093" data-tooltip-content="#tooltip_content00093" data-tooltip-anchor="#tooltip_content00093"><span class="kwb">BEAST</span> <span class="kwb">SNAGGA</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00370" data-tooltip-content="#tooltip_content00370" data-tooltip-anchor="#tooltip_content00370"><span class="kwb">BEAST</span> <span class="kwb">SNAGGA</span> <span class="kwb">MOUNTED</span></span> unit from your army that was within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of that enemy unit at the start of the phase.<br><br><b>EFFECT:</b> If your unit is not within Engagement Range of one or more enemy units, it can make a <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Normal move</a> of up to 6".|
ORK|000008869004|DAT ONE’S EVEN BIGGA!|Da Big Hunt – Strategic Ploy Stratagem|1|When bigger prey is sighted, nothing can keep a mob of Beast Snaggas from it. A great hunting chant erupts, and lesser gitz are swiftly forgotten in the enthusiastic impetus to pile into a bigger challenge.|Your turn|Charge phase|Da Big Hunt|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00291" data-tooltip-content="#tooltip_content00291" data-tooltip-anchor="#tooltip_content00291"><span class="kwb">BEAST</span> <span class="kwb">SNAGGA</span></span> unit from your army.<br><br><b>EFFECT:</b> Until the end of the phase, your unit is <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">eligible to charge</a> in a turn in which it <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advanced</a> or <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fell Back</a>, provided one of the targets of that charge is your Prey.|
ORK|000008869003|UNSTOPPABLE MOMENTUM|Da Big Hunt – Strategic Ploy Stratagem|1|Smasha squigs are essentially battering rams on legs. Driven on by the squighogs piling in behind them, they plunge headlong into the foe, trampling one after the next.|Your turn|Charge phase|Da Big Hunt|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>, just after a <span class="tooltip00370" data-tooltip-content="#tooltip_content00370" data-tooltip-anchor="#tooltip_content00370"><span class="kwb">BEAST</span> <span class="kwb">SNAGGA</span> <span class="kwb">MOUNTED</span></span> unit from your army ends a <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">Charge move</a>.<br><br><b>TARGET:</b> That <span class="tooltip00291" data-tooltip-content="#tooltip_content00291" data-tooltip-anchor="#tooltip_content00291"><span class="kwb">BEAST</span> <span class="kwb">SNAGGA</span></span> unit.<br><br><b>EFFECT:</b> Select one enemy unit within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of your unit and roll one D6 for each model in your unit: for each 4+, that enemy unit suffers 1 <a href="/wh40k10ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> (to a maximum of 6 mortal wounds). If that enemy unit is your Prey, roll three additional D6.|
ORK|000008878007|EXTRA GUBBINZ|Dread Mob – Battle Tactic Stratagem|1|The Meks' creations can afford to have all manner of useless junk blasted from them with little effect.|Opponent’s turn|Shooting phase|Dread Mob|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip00295" data-tooltip-content="#tooltip_content00295" data-tooltip-anchor="#tooltip_content00295"><span class="kwb">ORKS</span> <span class="kwb">WALKER</span></span> or <span class="tooltip00296" data-tooltip-content="#tooltip_content00296" data-tooltip-anchor="#tooltip_content00296"><span class="kwb">GROTS</span> <span class="kwb">VEHICLE</span></span> unit from your army (excluding <span class="kwb">TITANIC</span> units) that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time an attack is allocated to a model in your unit, subtract 1 from the Damage characteristic of that attack.|
ORK|000008878005|DAKKA! DAKKA! DAKKA!|Dread Mob – Battle Tactic Stratagem|1|Orks have a tendency to hold the trigger down until their weapon stops firing, falls apart or misfires.|Your turn|Shooting phase|Dread Mob|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00295" data-tooltip-content="#tooltip_content00295" data-tooltip-anchor="#tooltip_content00295"><span class="kwb">ORKS</span> <span class="kwb">WALKER</span></span> or <span class="tooltip00296" data-tooltip-content="#tooltip_content00296" data-tooltip-anchor="#tooltip_content00296"><span class="kwb">GROTS</span> <span class="kwb">VEHICLE</span></span> unit from your army that has not been selected to shoot this phase.<br><br><b>EFFECT:</b> Each time you use this Stratagem, you can choose to push it. Until the end of the phase, each time a model in your unit makes an attack, re-roll a <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a> of 1. If you chose to push it, you can re-roll the Hit roll instead and, until the end of the phase, ranged weapons equipped by models in your unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Hazardous">[HAZARDOUS]</a></span> ability as well.|
ORK|000008878004|BIGGER SHELLS FOR BIGGER GITZ|Dread Mob – Battle Tactic Stratagem|1|Stashes of extra speshul ammo provided by the Meks are often expended on rival monstrosities.|Your turn|Shooting phase|Dread Mob|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00288" data-tooltip-content="#tooltip_content00288" data-tooltip-anchor="#tooltip_content00288"><span class="kwb">MEK</span></span>, <span class="tooltip00295" data-tooltip-content="#tooltip_content00295" data-tooltip-anchor="#tooltip_content00295"><span class="kwb">ORKS</span> <span class="kwb">WALKER</span></span> or <span class="tooltip00296" data-tooltip-content="#tooltip_content00296" data-tooltip-anchor="#tooltip_content00296"><span class="kwb">GROTS</span> <span class="kwb">VEHICLE</span></span> unit from your army that has not been selected to shoot this phase.<br><br><b>EFFECT:</b> Each time you use this Stratagem, you can choose to push it. Until the end of the phase, each time a model in your unit makes an attack that targets a <span class="kwb">MONSTER</span> or <span class="kwb">VEHICLE</span>, add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a>. If you chose to push it, add 1 to the Damage characteristic of that attack and, until the end of the phase, ranged weapons equipped by models in your unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Hazardous">[HAZARDOUS]</a></span> ability as well.|
ORK|000008878002|KLANKIN’ KLAWS|Dread Mob – Battle Tactic Stratagem|1|The krews of a Mek’s stompiest contraptions revel in ripping apart anything they can get their kiaws on, heedless of the damage done to their own gubbinz.|Either player’s turn|Fight phase|Dread Mob|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00295" data-tooltip-content="#tooltip_content00295" data-tooltip-anchor="#tooltip_content00295"><span class="kwb">ORKS</span> <span class="kwb">WALKER</span></span> unit from your army that has not been selected to fight this phase.<br><br><b>EFFECT:</b> Each time you use this Stratagem, you can choose to push it. Until the end of the phase, add 2 to the Strength characteristic of melee weapons equipped by models in your unit and, if you chose to push it, until the end of the phase, add 1 to the Damage characteristic of those weapons and they have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Hazardous">[HAZARDOUS]</a></span> ability as well.|
ORK|000008878006|CONNIVING RUNTS|Dread Mob – Strategic Ploy Stratagem|1|A Gretchin’s lot is often a wretched one, and the spiteful zoggers will take any chance to cause pain and mischief using sneaky traps before legging it.|Opponent’s turn|Movement phase|Dread Mob|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, just after an enemy unit ends a <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Normal</a>, <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advance</a> or <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fall Back move</a>.<br><br><b>TARGET:</b> One <span class="tooltip00237" data-tooltip-content="#tooltip_content00237" data-tooltip-anchor="#tooltip_content00237"><span class="kwb">GRETCHIN</span></span> unit from your army that is within 9" of that enemy unit and not within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy units.<br><br><b>EFFECT:</b> Roll one D6: on a 4+, that enemy unit suffers D3+1 <a href="/wh40k10ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>. Your unit can then make a Normal move.|
ORK|000008878003|SUPERFUELLED BOILER|Dread Mob – Strategic Ploy Stratagem|1|By pushing their engines past any sane level, Ork combat walkers can build terrifying momentum.|Your turn|Movement phase|Dread Mob|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, just after an <span class="tooltip00295" data-tooltip-content="#tooltip_content00295" data-tooltip-anchor="#tooltip_content00295"><span class="kwb">ORKS</span> <span class="kwb">WALKER</span></span> unit from your army has been selected to <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advance</a>.<br><br><b>TARGET:</b> That <span class="tooltip00295" data-tooltip-content="#tooltip_content00295" data-tooltip-anchor="#tooltip_content00295"><span class="kwb">ORKS</span> <span class="kwb">WALKER</span></span> unit.<br><br><b>EFFECT:</b> Until the end of the turn, you can re-roll Advance rolls made for your unit and ranged weapons equipped by models in your unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Assault">[ASSAULT]</a></span> ability.|
ORK|000008882003|BULLDOZER BRUTALITY|Green Tide – Battle Tactic Stratagem|1|In the massive fights that Orks enjoy, the only way to ensure a slice of the action is to bludgeon a path through the press to get a hand on the enemy.|Either player’s turn|Fight phase|Green Tide|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/orks/Boyz"><span class="kwb kwbo">BOYZ</span></a> unit from your army that has not been selected to fight this phase and is within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of one or more enemy units.<br><br><b>EFFECT:</b> Until the end of the phase, each time your unit is selected to fight, when determining which models in your unit are eligible to fight, any models in your unit that are within 3" of one or more enemy models are eligible to fight. When resolving those attacks, such models can target one of those enemy units that is within 3" of them and within Engagement Range of their unit.|
ORK|000008882002|COMPETITIVE STREAK|Green Tide – Battle Tactic Stratagem|1|Galvanised by the rest of their mates fighting around them, Orks will redouble their efforts to outdo each other.|Either player’s turn|Fight phase|Green Tide|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/orks/Boyz"><span class="kwb kwbo">BOYZ</span></a> unit from your army that has not been selected to fight this phase.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes an attack, re-roll a <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a> of 1. If your unit contains 10 or more models, re-roll the Wound roll instead.|
ORK|000008882006|TIDE OF MUSCLE|Green Tide – Epic Deed Stratagem|1|Once a horde of Orks get a sight of the foe, nothing can stop them.|Your turn|Charge phase|Green Tide|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/orks/Boyz"><span class="kwb kwbo">BOYZ</span></a> unit from your army that has not <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">declared a charge</a> this phase.<br><br><b>EFFECT:</b> Until the end of the phase, each time your unit declares a charge, add the current <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a> number to the Charge roll.|
ORK|000008882007|GO GET ’EM!|Green Tide – Strategic Ploy Stratagem|1|Keeping Orks at arm’s length and pummelling them with as much firepower as possible is often the safest tactic for their victims. Unfortunately, it can also draw their attention and give them the urge to re-educate the gitz in the joys of up-close savagery.|Opponent’s turn|Shooting phase|Green Tide|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/orks/Boyz"><span class="kwb kwbo">BOYZ</span></a> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> After the attacking unit has shot, your unit can make a Go Get ’Em! move. To do so, roll one D6: each model in your unit can move a distance in inches up to the result, but your unit must end that move as close as possible to the closest enemy unit. When doing so, those models can be moved within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of that enemy unit. If your unit contains 10 or more models, it can move up to 6" when making that move instead.|
ORK|000008882005|COME ON LADZ!|Green Tide – Strategic Ploy Stratagem|1|Orks are drawn to conflict and constantly race into battle at the merest hint of violence.|Your turn|Command phase|Green Tide|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/orks/Boyz"><span class="kwb kwbo">BOYZ</span></a> unit from your army.<br><br><b>EFFECT:</b> Return up to D3+2 <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a> models to your unit (excluding <span class="tooltip00371" data-tooltip-content="#tooltip_content00371" data-tooltip-anchor="#tooltip_content00371"><span class="kwb">CHARACTER</span></span> models).|
ORK|000008882004|BRAGGIN’ RIGHTS|Green Tide – Strategic Ploy Stratagem|1|With volleys of wagers, threats, insults, dung and the occasional hurled rock, mobs of Orks bolster each other’s spirits in the most Orky ways possible.|Your turn|Command phase|Green Tide|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> Two <a class="kwbOne" href="/wh40k10ed/factions/orks/Boyz"><span class="kwb kwbo">BOYZ</span></a> units from your army that are within 6" of each other.<br><br><b>EFFECT:</b> Until the start of your next Command phase, while those two units are within 6" of each other, they both count as containing 10 or more models for the purposea of your Detachment rule, any Enhancements models from your army have and any Stratagems you use.|
ORK|000008873006|FULL THROTTLE!|Kult of Speed – Battle Tactic Stratagem|1|When racing buggies and warbikes charge at full pelt, the power behind their crews’ assault is so great that they can smash through the enemy.|Your turn|Charge phase|Kult of Speed|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>, just after a <span class="kwb">SPEED</span> <span class="kwb">FREEKS</span> unit from your army ends a <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">Charge move</a>.<br><br><b>TARGET:</b> That <span class="tooltip00341" data-tooltip-content="#tooltip_content00341" data-tooltip-anchor="#tooltip_content00341"><span class="kwb">SPEED</span> <span class="kwb">FREEKS</span></span> unit.<br><br><b>EFFECT:</b> Until the end of the turn, each time a model in your unit makes a melee attack, add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a>.|
