id|name|faction_id|source_id|legend|role|loadout|transport|virtual|leader_head|leader_footer|damaged_w|damaged_description|link|
000000111|Mortis Dreadnought|SM|000000239||Other|<b>This model is equipped with:</b> 2 twin heavy bolters; armoured feet.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Mortis-Dreadnought|
000000112|Chaplain With Jump Pack|SM|000000139|Ever are the roared litanies of the Chaplains needed all over the battlefield, to stir the hearts of battle-brothers and drive fear into the enemy. With a jump pack a Chaplain can thunder to wherever he is most needed, or spearhead furious assaults into the enemy’s positions himself.|Characters|<b>This model is equipped with:</b> bolt pistol; crozius arcanum.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Chaplain-With-Jump-Pack|
000000113|Storm Eagle Gunship|SM|000000237|The Storm Eagle is a multi-purpose assault and transport vehicle capable of intra-orbital operations, combining generous troop capacity with hard- hitting firepower and excellent handling for a machine of its size. In recent years the number of Storm Eagles in active service has begun to increase, suggesting production has been restored at some as yet unknown location.|Other|<b>This model is equipped with:</b> twin heavy bolter; 2 twin hellstrike launchers; vengeance launcher; armoured hull.|This model has a transport capacity of 22 <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span> models and 1 <span class="tooltip00076" data-tooltip-content="#tooltip_content00076" data-tooltip-anchor="#tooltip_content00076"><span class="kwb">DREADNOUGHT</span></span> model. Each <span class="tooltip00072" data-tooltip-content="#tooltip_content00072" data-tooltip-anchor="#tooltip_content00072"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00073" data-tooltip-content="#tooltip_content00073" data-tooltip-anchor="#tooltip_content00073"><span class="kwb">GRAVIS</span></span>, <span class="tooltip00074" data-tooltip-content="#tooltip_content00074" data-tooltip-anchor="#tooltip_content00074"><span class="kwb">TERMINATOR</span></span> or <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">POSSESSED</s></span> model takes up the space of 2 models and each <span class="tooltip00514" data-tooltip-content="#tooltip_content00514" data-tooltip-anchor="#tooltip_content00514"><span class="kwb">CENTURION</span></span> or <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">OBLITERATOR</s></span> model takes up the space of 3 models.|false|||1-6|While this model has 1-6 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Storm-Eagle-Gunship|
000000114|Storm Speeder Hammerstrike|SM|000000139|The Hammerstrike excels at rooting out enemies from trench and bunker networks. Sweeping low over the battlefield, it employs searing melta blasts and volleys of rockets to crack the foe’s defence lines wide open.|Other|<b>This model is equipped with:</b> Hammerstrike missile launcher; 2 krakstorm grenade launchers; melta destroyer; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Storm-Speeder-Hammerstrike|
000000115|Chaplain In Terminator Armour|SM|000000139|Every Space Marine is roused to war by the litanies of their Chaplains, and never is this spiritual fortification more vital than amidst the blood and horror of boarding actions and beachhead strikes. Thus, Chaplains are trained to wear formidable Terminator armour so they can fight alongside Veteran battle-brothers.|Characters|<b>This model is equipped with:</b> storm bolter; crozius arcanum.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Chaplain-In-Terminator-Armour|
000000116|Bike Squad|SM|000000239|Deployed in rapid assault missions based on intelligence gathered by Scouts and Vanguard forces, Bikers can smash through enemy lines, battlefield obstacles and even ferrocrete walls due to the raw fury of their mounts’ engines. Their sheer bulk belies their phenomenal power, speed and manoeuvrability.|Other|<b>The Biker Sergeant and every Space Marine Biker is equipped with:</b> bolt pistol; twin boltgun; close combat weapon. <br><br><b>An Attack Bike is equipped with:</b> bolt pistol; heavy bolter; twin boltgun; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Bike-Squad|
000000117|Dreadnought|SM|000000139|Dreadnoughts are bipedal combat walkers piloted by centuries-old fallen heroes of the Chapter, kept alive by esoteric technologies in an ancient sarcophagus at the Dreadnought’s heart. Equipped with devastating heavy weapons, they can annihilate the enemy from afar or crush them to paste in brutal melee.|Other|<b>This model is equipped with:</b> assault cannon; storm bolter; Dreadnought combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Dreadnought|
000000118|Terminator Assault Squad|SM|000000139|Terminator Assault Squads are armed with devastating close-combat weaponry perfect for ferocious vanguard assaults and savage boarding actions. They rush to engage the enemy’s greatest warriors, shredding the foe with lightning claws or shattering their skulls with thunder hammers.|Other|<b>Every model is equipped with:</b> thunder hammer; storm shield.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Terminator-Assault-Squad|
000000119|Librarian In Phobos Armour|SM|000000139|Many Librarians learn the arcane arts of obscuration and illusion as part of their long and dangerous training. Donning Phobos armour, they take to the field and use these skills to fog the minds of their enemies, prise vital battle plans from their foes’ minds and turn the enemy’s shadows against them.|Characters|<b>This model is equipped with:</b> bolt pistol; Smite; force weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Librarian-In-Phobos-Armour|
000000120|Venerable Dreadnought|SM|000000239||Other|<b>This model is equipped with:</b> assault cannon; storm bolter; armoured feet; Dreadnought combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Venerable-Dreadnought|
000000121|Uriel Ventris|SM|000000139|Skilled warrior and masterful leader, Uriel Ventris is one of the Ultramarines’ most capable commanders – if a maverick one. Having served in the Deathwatch before becoming Captain, he has absorbed the strategies of battle-brothers from a host of other Chapters, giving him a breadth of tactical insight exceeding that of many of his peers.|Characters|<b>This model is equipped with:</b> bolt pistol; Invictus; Sword of Idaeus.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Uriel-Ventris|
000000122|Dreadnought Drop Pod|SM|000000237|Larger and more robust than the infantry equivalents, Dreadnought Drop Pods give Space Marine commanders the option of deploying armoured walkers directly into the theatre of battle. Still hot from its meteoric descent through the atmosphere, a Drop Pod’s ramps slam open to disgorge its deadly cargo into the enemy’s midst.|Other|<b>This model is equipped with:</b> nothing.|This model has a transport capacity of 1 <span class="tooltip00076" data-tooltip-content="#tooltip_content00076" data-tooltip-anchor="#tooltip_content00076"><span class="kwb">DREADNOUGHT</span></span> model.|false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Dreadnought-Drop-Pod|
000000123|Sicaran Punisher|SM|000000237|In the final days of the Great Crusade, the punisher rotary cannon was fitted to the versatile hull of the Sicaran Punisher: a formidable war machine capable of obliterating massed infantry and light vehicles with a storm of high-calibre shells.|Other|<b>This model is equipped with:</b> heavy bolter; Punisher rotary cannon; armoured tracks.||false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Sicaran-Punisher|
000000124|Storm Speeder Hailstrike|SM|000000139|The Hailstrike is so heavily armed that it can annihilate entire swathes of infantry in fusillades of blistering projectiles. Speeding over the battlefield, its specialised loadout shatters charging formations and shreds barricades and defences.|Other|<b>This model is equipped with:</b> 2 fragstorm grenade launchers; onslaught gatling cannon; twin ironhail heavy stubber; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Storm-Speeder-Hailstrike|
000000125|Inceptor Squad|SM|000000139|Equipped with heavy jump packs, Inceptor Squads are superb spearhead troops that deliver overwhelming blows to the enemy. Plummeting to the surface from the very edge of a world’s atmosphere, they strike with devastating force, unleashing a hurricane of fire that turns whole squads of enemy infantry to bloody mist.|Other|<b>Every model is equipped with:</b> assault bolters; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Inceptor-Squad|
000000126|Infernus Squad|SM|000000139|Infernus Squads purge swathes of the enemy ranks with the incandescent firestorms they unleash from their pyreblasters. They are close assault specialists, sending jets of burning promethium into enemy trench lines and bunkers and through dense ruins and concealing vegetation, ensuring no foe escapes their fiery wrath.|Other|<b>Every model is equipped with:</b> bolt pistol; pyreblaster; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Infernus-Squad|
000000127|Iron Father Feirros|SM|000000139|Malkaan Feirros is amongst the oldest and wisest of the Iron Fathers. Yet his radical beliefs and wry humour leaven his arcane technological pronouncements. He is the Iron Hands Master of the Forge, guiding the Chapter’s battle-brothers and the machine spirits of its war engines to unleash precise destruction.|Characters|<b>This model is equipped with:</b> bolt pistol; Gorgon’s Wrath; Harrowhand; Medusan manipuli.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Iron-Father-Feirros|
000000128|Infiltrator Squad|SM|000000139|Infiltrator Squads are experts in covert operations and are drilled extensively in self-sufficiency and survival skills. Equipped with omni-scramblers that cripple enemy communications, they wreak havoc amongst their foes before cutting them down with hails of accurate bolt fire.|Other|<b>Every model is equipped with:</b> bolt pistol; marksman bolt carbine; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Infiltrator-Squad|
000000129|Razorback|SM|000000139|The Razorback replaces some of the Rhino’s transport capacity with a heavy weapon turret, and provides fire support for armoured infantry assaults while delivering its own cargo of warriors to battle. Such is its success that for many Chapters it performs additional functions, notably as a mobile command centre.|Dedicated Transports|<b>This model is equipped with:</b> twin heavy bolter; armoured tracks.|This model has a transport capacity of 6 <span class="tooltip00096" data-tooltip-content="#tooltip_content00096" data-tooltip-anchor="#tooltip_content00096"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> models. It cannot transport <span class="tooltip00072" data-tooltip-content="#tooltip_content00072" data-tooltip-anchor="#tooltip_content00072"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00097" data-tooltip-content="#tooltip_content00097" data-tooltip-anchor="#tooltip_content00097"><span class="kwb">PHOBOS</span></span>, <span class="tooltip00073" data-tooltip-content="#tooltip_content00073" data-tooltip-anchor="#tooltip_content00073"><span class="kwb">GRAVIS</span></span>, <span class="tooltip00514" data-tooltip-content="#tooltip_content00514" data-tooltip-anchor="#tooltip_content00514"><span class="kwb">CENTURION</span></span>, <span class="tooltip00074" data-tooltip-content="#tooltip_content00074" data-tooltip-anchor="#tooltip_content00074"><span class="kwb">TERMINATOR</span></span> or <span class="tooltip00098" data-tooltip-content="#tooltip_content00098" data-tooltip-anchor="#tooltip_content00098"><span class="kwb">TACTICUS</span></span> models (excluding <span class="tooltip00099" data-tooltip-content="#tooltip_content00099" data-tooltip-anchor="#tooltip_content00099"><span class="kwb">TACTICUS</span> <span class="kwb">CHARACTER</span></span> models that began the battle <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">attached</a> to a non-<span class="kwb">TACTICUS</span> unit).|false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Razorback|
000000131|Leviathan Dreadnought|SM|000000237|The Leviathan Dreadnought was the product of a secret development programme on Terra itself, which combined ancient technologies to create a savagely powerful siege and hunter-killer machine. Leviathans proved as costly as they were deadly, however, and of the limited quantities manufactured, only a handful now remain.|Other|<b>This model is equipped with:</b> 2 heavy flamers; 2 grav-flux bombards; armoured feet.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Leviathan-Dreadnought|
000000132|Land Speeder Storm|SM|000000239|The Land Speeder Storm is equipped with additional sensor arrays and baffled engines to make it the perfect transport for Scout Squads being secretly inserted into enemy territory. Countless victories in the annals of many Chapters can be attributed to the surprise attacks carried out by this vehicle and its occupants.|Dedicated Transports|<b>This model is equipped with:</b> Cerberus launcher; heavy bolter; close combat weapon.|This model has a transport capacity of 6 models. It can only transport <span class="tooltip00519" data-tooltip-content="#tooltip_content00519" data-tooltip-anchor="#tooltip_content00519"><span class="kwb">SCOUT</span> <span class="kwb">SQUAD</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Scout-Sniper-Squad"><span class="kwb kwbo">SCOUT</span> <span class="kwb kwbo">SNIPER</span> <span class="kwb kwbo">SQUAD</span></a> and <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Sergeant-Telion"><span class="kwb kwbo">SERGEANT</span> <span class="kwb kwbo">TELION</span></a> models.|false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Land-Speeder-Storm|
000000134|Astartes Servitors|SM|000000239|Mono-task cybernetic slaves, Servitors are arcane combinations of lobotomised Human and machine. Fitted with an array of mechanical augmentations, in battle Servitors assist Techmarines, either by laying down torrents of covering fire or by carrying out additional repair work with their servo-arms.|Other|<b>Every model is equipped with:</b> Servitor servo-arm.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Astartes-Servitors|
000000135|Captain In Terminator Armour|SM|000000139|Space Marine Captains are expected to fight from the front, and few kinds of armour enable them to do so as effectively as Terminator plate. Formidably resilient, such a suit protects the Captain against all but the most devastating enemy fire and enables him to deploy by teleport strike right into the heart of the foe.|Characters|<b>This model is equipped with:</b> storm bolter; relic weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Captain-In-Terminator-Armour|
000000136|Brutalis Dreadnought|SM|000000139|The Brutalis Dreadnought is a line-breaker and a terror weapon. As it storms towards the enemy lines it lays down a hail of anti-personnel fire. Yet the greatest threat lies in its massive ceramite-sheathed fists or talons, which can crush an armoured warrior like spoiled fruit or punch through a bunker wall like parchment.|Other|<b>This model is equipped with:</b> twin Icarus ironhail heavy stubber; twin heavy bolter; Brutalis bolt rifles; Brutalis fists.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Brutalis-Dreadnought-UL|
000000137|Scout Bike Squad|SM|000000239|Fast-moving recon and disruption units, Scout Bike Squads operate far beyond friendly lines. They booby trap neutral ground, sever the foe’s communications links, burn enemy supplies, seek out weaknesses in defences and set up locator beacons to draw down the Space Marines’ fearsome orbital strikes.|Other|<b>Every model is equipped with:</b> Astartes shotgun; bolt pistol; twin boltgun; combat knife.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Scout-Bike-Squad|
000000138|Roboute Guilliman|SM|000000139|In one of Guilliman’s hands blazes the burning Emperor’s Sword. The other is clad in the Hand of Dominion, a gauntlet with which Guilliman can tear apart tanks. The Primarch’s strategic brilliance is his greatest weapon however, his enemies outmanoeuvred and out-thought before the battle has even begun.|Characters|<b>This model is equipped with:</b> Hand of Dominion; Emperor’s Sword.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Roboute-Guilliman|
000000139|Thunderhawk Gunship|SM|000000238|Thunderhawk Gunships have served the Space Marines with distinction since the Great Crusade, combining the roles of orbital troop lander, heavy gunship and medium bomber. Thunderhawks are formidably armed for their size, with a main gun derived from frigate-class warships and a host of additional weapons.|Other|<b>This model is equipped with:</b> 2 lascannons; Thunderhawk heavy cannon; 4 twin heavy bolters; armoured hull; Thunderhawk cluster bombs.|This model has a transport capacity of 30 <span class="tooltip00101" data-tooltip-content="#tooltip_content00101" data-tooltip-anchor="#tooltip_content00101"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00102" data-tooltip-content="#tooltip_content00102" data-tooltip-anchor="#tooltip_content00102"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">MOUNTED</span></span> models. Each <span class="tooltip00072" data-tooltip-content="#tooltip_content00072" data-tooltip-anchor="#tooltip_content00072"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00073" data-tooltip-content="#tooltip_content00073" data-tooltip-anchor="#tooltip_content00073"><span class="kwb">GRAVIS</span></span> or <span class="tooltip00074" data-tooltip-content="#tooltip_content00074" data-tooltip-anchor="#tooltip_content00074"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models. Each <span class="tooltip00514" data-tooltip-content="#tooltip_content00514" data-tooltip-anchor="#tooltip_content00514"><span class="kwb">CENTURION</span></span> model takes up the space of 3 models. Each <span class="kwb">MOUNTED</span> model takes up the space of 4 models.|false|||1-10|While this model has 1-10 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Thunderhawk-Gunship|
000000140|Techmarine|SM|000000139|Techmarines stride selflessly through oncoming fire to soothe the machine spirits of wounded war engines, deftly peeling back damaged armour plates to repair burnt-out cabling and bending warped panels back into shape with their servoarms and mechadendrites.|Characters|<b>This model is equipped with:</b> forge bolter; grav-pistol; Omnissian power axe; servo-arm.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Techmarine|
000000146|Hunter|SM|000000239|The Adeptus Astartes’ foremost anti-air vehicle, few foes can evade the missiles of the Hunter’s skyspear missile launcher. Its deadly payload homes in on its target and can change direction with preternatural ease, guided as it is by the interred servitor-mummy of one of the Chapter’s honoured ballistic serfs.|Other|<b>This model is equipped with:</b> skyspear missile launcher; armoured tracks.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Hunter|
000000147|Vanguard Veteran Squad With Jump Packs|SM|000000139|On the battlefield, Vanguard Veteran Squads with jump packs are peerless rapid- response troops as well as line-breakers. With great plumes of fire extending behind them they can arrive at the perfect time and place to ensure the decisiveness of an assault or utterly break an enemy incursion.|Other|<b>Every model is equipped with:</b> bolt pistol; Vanguard Veteran weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Vanguard-Veteran-Squad-With-Jump-Packs|
000000148|Imperial Space Marine|SM|000000239||Characters|<b>This model is equipped with:</b> disintegration combi-gun; disintegration pistol; close combat weapon.||false||<i>You can attach this model to one of the above units even if one <span class="kwb">CHARACTER</span> model has already been attached to it. If you do, and that <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the <span class="kwb">LEADER</span> units attached to it become separate units, with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strengths</a>.</i>|||https://wahapedia.ru/wh40k10ed/factions/space-marines/Imperial-Space-Marine|
000000151|Commander Dante|SM|000000021|Dante soars over the battlefield, gleaming in his golden armour, before roaring into bloody battle on trails of fire. Once in the fray, the piercing gaze of his death mask freezes enemies in fright, while his perfectly placed strikes with the Axe Mortalis cut down foe after foe.|Characters|<b>This model is equipped with:</b> Perdition; the Axe Mortalis.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Commander-Dante|
000000152|Captain Tycho|SM|000000021|Captain Tycho was once one of the Blood Angels’ most gifted commanders, a paragon of every ideal his Chapter held to. It was while fighting countless battles against the Orks on Armageddon that he earned fame and renown, and there that he suffered the wound that changed his life forever.|Characters|<b>This model is equipped with:</b> Blood Song; bolt pistol; Dead Man’s Hand.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Captain-Tycho|
000000153|Tycho The Lost|SM|000000021|It was in the Third War for Armageddon that rage finally consumed Captain Tycho, as it will consume all sons of Sanguinius, and he took his place in the Death Company. He cut down Orks with volleys from Blood Song and blasts from the digital weapons built into his left gauntlet, known as Dead Man’s Hand.|Characters|<b>This model is equipped with:</b> Blood Song; bolt pistol; Dead Man’s Hand.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Tycho-The-Lost|
000000154|Librarian Dreadnought|SM|000000021|Such is the Blood Angels’ connection to the warp that those Librarians interred in Dreadnoughts retain their link to it. They are dangerous enemies to face, with all the adamantine strength of a Dreadnought as well as the ability to boil an enemy’s blood in their veins, or blast foes apart with beams of energy.|Other|<b>This model is equipped with:</b> Blood Lance; storm bolter; Furioso fist, Furioso force halberd.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Librarian-Dreadnought|
000000155|Chief Librarian Mephiston|SM|000000021|Mephiston is an enormously powerful warrior and psyker. He is the only Blood Angel known to have suppressed the Black Rage, resurrecting from near death with exceptional strength, vigour and speed. Many whisper behind his back, asking what price he paid for such a transformation.|Characters|<b>This model is equipped with:</b> plasma pistol; Fury of the Ancients; Vitarus.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Chief-Librarian-Mephiston|
000000156|The Sanguinor|SM|000000021|The Sanguinor is a mysterious figure who fights only on battlefields of the most paramount importance, when the Blood Angels’ need is greatest. He inspires as much courage in the sons of Sanguinius as he does fear in the enemy, and surges across the field as if he were Sanguinius’ will made manifest.|Characters|<b>This model is equipped with:</b> encarmine broadsword.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/The-Sanguinor|
000000157|Astorath|SM|000000021|Wherever sons of Sanguinius are on the cusp of the Black Rage, that is where Astorath goes. Determined to give those warriors a glorious final victory, he fights like a man possessed, lopping off the heads of his enemies while leading frothing Space Marines consumed with unrestrained fury.|Characters|<b>This model is equipped with:</b> bolt pistol; the Executioner’s Axe.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Astorath|
000000158|Sanguinary Priest|SM|000000021|The Sanguinary Priests are the Blood Angels’ Apothecaries, and hold responsibility for the Chapter’s soul as well as its body. Through their ministrations and ceremonies do they call upon the Blood Angels to embrace the Red Thirst, control it and unleash their rage upon the enemy.|Characters|<b>This model is equipped with:</b> bolt pistol; Astartes chainsword.||false||<i>You can attach this model to one of the above units, even if one <a href="/wh40k10ed/factions/space-marines/Captain">Captain</a>, <span class="tooltip00095" data-tooltip-content="#tooltip_content00095" data-tooltip-anchor="#tooltip_content00095"><span class="kwb">CHAPTER</span> <span class="kwb">MASTER</span></span> or <span class="tooltip00103" data-tooltip-content="#tooltip_content00103" data-tooltip-anchor="#tooltip_content00103"><span class="kwb">LIEUTENANT</span></span> model has already been attached to it. If you do, and that <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the Leader units attached to it become separate units, with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strengths</a>.</i>|||https://wahapedia.ru/wh40k10ed/factions/space-marines/Sanguinary-Priest|
000000159|Sanguinary Priest On Bike|SM|000000246||Characters|<b>This model is equipped with:</b> bolt pistol; twin boltgun; Astartes chainsword.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Sanguinary-Priest-On-Bike|
000000160|Brother Corbulo|SM|000000021|The Sanguinary High Priest, Brother Corbulo, is held in high regard for his commitment to the Chapter, his nobility and his gift of foresight – an ability many believe Sanguinius shared. On the battlefield he races to wounded brothers, hacking down any foes in his path with powerful sweeps of Heaven’s Teeth.|Characters|<b>This model is equipped with:</b> bolt pistol; Heaven’s Teeth.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Brother-Corbulo|
000000164|Lemartes|SM|000000021|Lemartes’ life is one of constant battle. A warrior of iron will, somehow he retains lucidity despite having succumbed to the Black Rage. He leads the Blood Angels’ Death Company as Guardian of the Lost, wielding the ancient weapon known as the Blood Crozius. His inspiration has only made the Death Company even more potent.|Characters|<b>This model is equipped with:</b> bolt pistol; the Blood Crozius.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Lemartes|
000000165|Sanguinary Guard|SM|000000021|Sanguinary Guard are proven in mind, body and spirit in a way few of their brothers can match. Clad in irreplaceable golden armour believed to date back to the Horus Heresy and armed with the traditional relic weapons of their position, few embody the ideal of the wrathful angel more than they.|Other|<b>Every model is equipped with:</b> angelus boltgun; encarmine blade.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Sanguinary-Guard|
000000166|Death Company Dreadnought|SM|000000021|Even being interred in a Dreadnought’s sarcophagus is insufficient to keep the Black Rage at bay. Death Company Dreadnoughts are like furious battering rams, desperate to smash into the enemy and tear them apart. They are potent terror weapons, unleashed to inflict as much damage as possible.|Other|<b>This model is equipped with:</b> meltagun; storm bolter; twin Furioso fists.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Death-Company-Dreadnought|
000000167|Furioso Dreadnought|SM|000000021|Unique to the Chapter, Furiosos are frequently fitted with armaments only the Blood Angels have, from the infantry-shredding heavy frag cannon to the magna-grapple. The latter weapon’s bolts, attached to adamantine chains, pierce armour, enabling Furiosos to drag enemies into their reach.|Other|<b>This model is equipped with:</b> heavy frag cannon; Furioso fist; storm bolter.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Furioso-Dreadnought|
000000168|Baal Predator|SM|000000021|Only the Blood Angels and their successors have access to the STC necessary to produce Baal Predators. With roaring engines these tanks can keep up with rapid Blood Angels charges or rush to support orbital strikes, pouring deluges of fire into the enemy as they do so.|Other|<b>This model is equipped with:</b> twin assault cannon; armoured tracks.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Baal-Predator|
000000169|Gabriel Seth|SM|000000021|Gabriel Seth is a terrifyingly violent warrior, fearlessly charging headlong into the fray in a whirlwind of fury and savagery. He wields Blood Reaver, an enormous two-handed chainsword, with which he is capable of hacking apart even the most monstrous foes.|Characters|<b>This model is equipped with:</b> bolt pistol; Blood Reaver.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Gabriel-Seth|
000000218|Azrael|SM|000000023|Supreme Grand Master Azrael is a beacon of inspiration to those who follow him, and is paid enormous respect for his ability as a strategist. A masterful commander, he quickly grasps changing battlefield realities and orchestrates his forces to maximum advantage. In the fray, Azrael decapitates foes with every strike of the Sword of Secrets.|Characters|<b>This model is equipped with:</b> Lion’s Wrath; the Sword of Secrets; the Lion Helm.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Azrael|
000000219|Belial|SM|000000023|Belial is a warrior born – a killer whose skill in battle has always stood out, even amongst his post-human brethren. For all his ability he is a staunch perfectionist, chastising himself for every perceived weakness. In battle he wields the Sword of Silence, an obsidian Chapter relic that seems to swallow nearby sound.|Characters|<b>This model is equipped with:</b> master-crafted storm bolter; the Sword of Silence.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Belial|
000000225|Asmodai|SM|000000023|Asmodai is the Dark Angels’ most successful Interrogator-Chaplain. Relentless and humourless, in battle he incites his battle-brothers’ fighting spirit to reach new heights, rendering them unstoppable killing machines by chanting his litanies of hate with unshakeable belief.|Characters|<b>This model is equipped with:</b> heavy bolt pistol; crozius arcanum and power weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Asmodai|
000000226|Ezekiel|SM|000000023|Ezekiel is Grand Master of Librarians. /4s a master of Interromancy, his warp-whispers shred the sanity of his enemies. His blade, known as Traitor’s Bane, was forged to slay those who turn against the Emperor. It is a formidable force weapon rumoured to entrap forever the souls of the Fallen.|Characters|<b>This model is equipped with:</b> the Deliverer; Mind Wipe; Traitor’s Bane; Book of Salvation.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Ezekiel|
