id|name|faction_id|source_id|legend|role|loadout|transport|virtual|leader_head|leader_footer|damaged_w|damaged_description|link|
000001354|Lucius The Eternal|CSM|000000280|An arrogant slaughterer and swordsman supreme, Lucius seeks out the most skilled of the foe’s champions, casually striking down lesser enemies that dare bar his path. Against worthy opponents, Lucius strikes with the speed of a snake, his daemonically sentient lash and duellist’s sword making a mockery of the greatest warriors.|Characters|<b>This model is equipped with:</b> doom siren; duellist’s sword and Lash of Torment.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Lucius-The-Eternal|
000001355|Exalted Champion|CSM|000000240|These murderous champions of the Dark Gods exhort their fellow traitors by example. The fell deeds they commit and the violent bloodbaths they unleash – ostensibly supporting their overlord’s strategies – are often wrought solely to further the Exalted Champion’s own goals as they aspire to even greater glory.|Characters|<b>This model is equipped with:</b> bolt pistol; combi-weapon; exalted weapon.||false||<i>You can attach this model to one of the above units even if one other <span class="kwb">CHARACTER</span> model has already been attached to it (a unit cannot have two <span class="kwb">EXALTED</span> <span class="kwb">CHAMPIONS</span> attached to it). If you do, and that <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the Leader units attached to it become separate units, with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strengths</a>.</i>|||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Exalted-Champion|
000001556|Haarken Worldclaimer|CSM|000000012|Haarken is the Herald of the Apocalypse and the mouthpiece of Abaddon. He declares his master’s dominion by driving his daemon touched Helspear into soon-to-be-conquered worlds, following up with vicious destruction as he leads hosts of Raptors in strikes that sow fear and confusion.|Characters|<b>This model is equipped with:</b> Helspear; Herald’s Talon.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Haarken-Worldclaimer|
000001581|Master Of Possession|CSM|000000012|Masters of Possession are psykers who specialise in channelling daemons into living hosts; they bolster their possessed kin with empyric energies that strengthen and reinvigorate such tainted unions. In battle, they unleash daemonic forces into the foe, ripping apart their souls to channel them to greater use.|Characters|<b>This model is equipped with:</b> bolt pistol; Rite of Possession; staff of possession.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Master-Of-Possession|
000001583|Lord Discordant On Helstalker|CSM|000000012|Technocrats and spirit-thieves, Lords Discordant hunt the foe’s war engines. Atop daemonic Helstalkers, these heretics cut through enemy infantry before lunging at their quarry with saw-toothed polearms. Each mount tears its mechanical prey open as the Lord Discordant siphons off the victim’s spirit to reinvigorate other Daemon Engines.|Characters|<b>This model is equipped with:</b> bolt pistol; Helstalker autocannon; techno-virus injector; bladed limbs; impaler chainglaive.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Lord-Discordant-On-Helstalker|
000001584|Master Of Executions|CSM|000000012|These corrupted axemen are the executioners of Heretic Astartes warbands. Able to perceive the empyric soul-stuff of the foe’s greatest champions, they single-mindedly seek them out in battle, bellowing a fatal decree before crashing forward and hacking through armour, flesh and bone.|Characters|<b>This model is equipped with:</b> bolt pistol; axe of dismemberment.||false||<i>You can attach this model to one of the above units even if one other <span class="tooltip01032" data-tooltip-content="#tooltip_content01032" data-tooltip-anchor="#tooltip_content01032"><span class="kwb">CHARACTER</span></span> model has already been attached to it (a unit cannot have two <span class="kwb">MASTERS</span> <span class="kwb2">OF</span> <span class="kwb">EXECUTIONS</span> attached to it). If you do, and that <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the Leader units attached to it become separate units, with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strengths</a>.</i>|||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Master-Of-Executions|
000001586|Venomcrawler|CSM|000000012|These arachnoid amalgams of daemon flesh, cursed iron and malignant sentience pound across war zones in search of bodies to tear and spirits to consume. After butchering the prey with their excruciator cannons, claws and lashing tendrils, they draw the souls of the slain into their abdomens.|Other|<b>This model is equipped with:</b> 2 excruciator cannons; soulflayer tendrils and claws.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Venomcrawler|
000001587|Noctilith Crown|CSM|000000012|Wreathed in fluctuating, eldritch energies, Noctilith Crowns are ritual loci of empyric power. They draw in the raw energy of Chaos itself, forming nodal strongholds of the Dark Gods’ influence that empower their fell servants and wrack their enemies with lashes of baleful warp magicks.|Fortifications|<b>This model is equipped with:</b> lashing warp energies.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Noctilith-Crown|
000001600|Rogue Psyker|CSM|000000240||Characters|<b>This model is equipped with:</b> laspistol; Psychic Strike; Chaos stave.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Rogue-Psyker|
000001601|Negavolt Cultists|CSM|000000240||Other|<b>Every model is equipped with:</b> electro-goads.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Negavolt-Cultists|
000001604|Fellgor Beastmen|CSM|000000012|Beastmen are savage and embittered mutants who despise the Imperium and the civilisation of Humanity. Gathering for war in brutish herds, each is an unruly mass of flesh, fur and teeth, bristling with bestial horns and proclaiming their devotion to the Dark Gods through braying war cries, swift slaughter and violent sacrifices.|Other|<b>The Fellgor Champion is equipped with:</b> bolt pistol; chainsword. <br><br><b>Every Fellgor Beastman is equipped with:</b> autopistol; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Fellgor-Beastmen|
000002569|Dark Commune|CSM|000000012|A pooling of evil at the head of a Chaos Cult, Dark Communes are led by Cult Demagogues who preach mantras of hate laced with promises of power. They command Mindwitches, whose psychic powers are bought at terrible cost, and Iconarchs, who carry foul sigils that spread the Dark Gods’ malefic influence.|Characters|<b>The Cult Demagogue is equipped with:</b> autopistol; Commune stave. <br><br><b>The Mindwitch is equipped with:</b> Warp Curse; close combat weapon. <br><br><b>The Iconarch is equipped with:</b> autopistol; close combat weapon; Chaos icon. <br><br><b>Every Blessed Blade is equipped with:</b> Commune blade.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Dark-Commune|
000002570|Legionaries|CSM|000000012|Against the onslaught of Chaos Legionaries, few can stand for long. Whether millennia-old veterans of the Long War or traitors from renegade warbands, Legionaries are deadly and adaptable warriors, unleashing streams of explosive bolts or venting their vicious hatred with swings of rending chainswords.|Battleline|<b>Every model is equipped with:</b> bolt pistol; boltgun; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Legionaries|
000002571|Accursed Cultists|CSM|000000012|Whether born of dark ritual, empyric experimentation or the predations of malign entities, Accursed Cultists have diverse, terrifying origins. Driven towards the foe, Mutants flail and lash at the enemy with claws or tendrils, while horribly warped Torments pounce with bestial hunger.|Other|<b>Every Torment is equipped with:</b> hideous mutations. <br><br><b>Every Mutant is equipped with:</b> blasphemous appendages.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Accursed-Cultists|
000002572|Chaos Predator Annihilator|CSM|000000012|The traitorous crews of each Predator Annihilator liken their tank’s machine spirit to the animus of a stalking hunter. These tank-killing war machines unleash searing beams of energy from their lascannons, or thunder into front-line brawls to crack open bunkers housing the craven foe.|Other|<b>This model is equipped with:</b> Predator twin lascannon; armoured tracks.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Chaos-Predator-Annihilator|
000002589|Traitor Enforcer|CSM|000000012|Whether petty tyrants who killed their way to dominance, or former officers brought low through corruption, Enforcers are now sadistic disciplinarians amongst the Militarum Traitoris. Some cement their position by exploiting savage Traitor Ogryns as living shields, crude line-breakers and added muscle to help impose their violent rule.|Characters|<b>The Traitor Enforcer is equipped with:</b> bolt pistol; power fist. <br><br><b>The Traitor Ogryn is equipped with:</b> Ogryn weapons.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Traitor-Enforcer|
000002590|Traitor Guardsmen Squad|CSM|000000012|Amongst the mortal followers of the Heretic Astartes are warbands of Traitor Guardsmen. These heretics turn mass-produced lasguns and more specialised weapons upon the Imperium they once served, while their military training combines with bitterness and hate to render them a potent threat.|Other|<b>The Traitor Sergeant is equipped with:</b> corrupted pistol; close combat weapon. <br><br><b>Every Traitor Guardsman is equipped with:</b> lasgun; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Traitor-Guardsmen-Squad|
000002591|Mutoid Vermin|CSM|000000240||Other|<b>Every model is equipped with:</b> diseased claws and fangs.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Mutoid-Vermin|
000002592|Gellerpox Infected|CSM|000000240||Other|<b>Every Gellerpox Mutant is equipped with:</b> brutal weapons. <br><br><b>One Nightmare Hulk is equipped with:</b> belly-flamer; hideous mutations. <br><br><b>Every other Nightmare Hulk is equipped with:</b> hideous mutations.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Gellerpox-Infected|
000002679|Vashtorr The Arkifane|CSM|000000012|Vashtorr is a horror of pallid flesh stretched over infernal mechanisms. He soars to battle amidst a cloud of dark lightning and smog, dealing destruction and unleashing techno-gheist curses upon the foe even as he fashions enhancements for his indentured Daemon Engines from the raw stuff of realspace.|Characters|<b>This model is equipped with:</b> Vashtorr’s claw; Vashtorr’s hammer.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Vashtorr-The-Arkifane|
000002730|Heretic Astartes Daemon Prince With Wings|CSM|000000012|The final form of those who give up their souls to the Dark Gods can be infinite in variety. From some, dark wings burst from their churning flesh, a hideous blessing that enables these monstrous warrior-lords to hunt down those who seek to flee their bestial wrath.|Characters|<b>This model is equipped with:</b> infernal cannon; hellforged weapons.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Heretic-Astartes-Daemon-Prince-With-Wings|
000002731|Renegade Enforcer|CSM|000000240||Characters|<b>This model is equipped with:</b> Enforcer pistol; Enforcer melee weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Renegade-Enforcer|
000002732|Renegade Heavy Weapons Squad|CSM|000000240||Other|<b>Every model is equipped with:</b> renegade firearm; heavy stubber; close combat weapons.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Renegade-Heavy-Weapons-Squad|
000002733|Renegade Ogryn Beast Handler|CSM|000000240||Other|<b>The Ogryn Pack Master is equipped with:</b> mauler goad and ripper claw. <br><br><b>Every Chaos Mauler Hound is equipped with:</b> befouled claws and fangs.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Renegade-Ogryn-Beast-Handler|
000002734|Renegade Ogryn Brutes|CSM|000000240||Other|<b>Every model is equipped with:</b> Ogryn weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Renegade-Ogryn-Brutes|
000002735|Renegade Plague Ogryns|CSM|000000240||Other|<b>Every model is equipped with:</b> Ogryn plague claws.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Renegade-Plague-Ogryns|
000003582|Khorne Berzerkers|CSM|000000210||Battleline|<b>Every model is equipped with:</b> bolt pistol; Berzerker chainblade.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Khorne-Berzerkers|
000003583|Rubric Marines|CSM|000000027||Battleline|<b>The Aspiring Sorcerer is equipped with:</b> inferno bolt pistol; Warpsmite; force weapon. <br><br><b>Every Rubric Marine is equipped with:</b> inferno boltgun; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Rubric-Marines|
000003584|Plague Marines|CSM|000000014||Battleline|<b>Every model is equipped with:</b> plague boltgun; plague knives.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Plague-Marines|
000003606|Terrax-pattern Termite|CSM|000000237||Dedicated Transports|<b>This model is equipped with:</b> Terrax melta cutter; 2 combi-bolters; Termite drill.|This model has a <a href="/wh40k10ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 12 <span class="tooltip00315" data-tooltip-content="#tooltip_content00315" data-tooltip-anchor="#tooltip_content00315"><span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> models. It cannot transport <span class="tooltip00317" data-tooltip-content="#tooltip_content00317" data-tooltip-anchor="#tooltip_content00317"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">WULFEN</s></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">PHOBOS</s></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">GRAVIS</s></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">CENTURION</s></span>, <span class="tooltip00316" data-tooltip-content="#tooltip_content00316" data-tooltip-anchor="#tooltip_content00316"><span class="kwb">TERMINATOR</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/chaos-space-marines/Obliterators"><span class="kwb kwbo">OBLITERATOR</span></a>, <a class="kwbOne" href="/wh40k10ed/factions/chaos-space-marines/Possessed"><span class="kwb kwbo">POSSESSED</span></a> or <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">TACTICUS</s></span> models (excluding <span class="kwb">TACTICUS</span> <span class="kwb">CHARACTER</span> models that began the battle <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">attached</a> to a non-<span class="kwb">TACTICUS</span> unit).|false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Terrax-pattern-Termite|
000003610|Land Raider Achilles|CSM|000000237||Other|<b>This model is equipped with:</b> quad launcher; 2 twin volkite culverins; armoured tracks.|This model has a transport capacity of 12 <span class="tooltip00315" data-tooltip-content="#tooltip_content00315" data-tooltip-anchor="#tooltip_content00315"><span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00322" data-tooltip-content="#tooltip_content00322" data-tooltip-anchor="#tooltip_content00322"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00323" data-tooltip-content="#tooltip_content00323" data-tooltip-anchor="#tooltip_content00323"><span class="kwb">GRAVIS</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/chaos-space-marines/Possessed"><span class="kwb kwbo">POSSESSED</span></a> or <span class="tooltip00324" data-tooltip-content="#tooltip_content00324" data-tooltip-anchor="#tooltip_content00324"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip01033" data-tooltip-content="#tooltip_content01033" data-tooltip-anchor="#tooltip_content01033"><span class="kwb">CENTURION</span></span> or <a class="kwbOne" href="/wh40k10ed/factions/chaos-space-marines/Obliterators"><span class="kwb kwbo">OBLITERATOR</span></a> model takes up the space of 3 models.|false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Land-Raider-Achilles|
000003614|Land Raider Proteus|CSM|000000237||Other|<b>This model is equipped with:</b> 2 twin lascannons; armoured tracks.|This model has a transport capacity of 12 <span class="tooltip00315" data-tooltip-content="#tooltip_content00315" data-tooltip-anchor="#tooltip_content00315"><span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00322" data-tooltip-content="#tooltip_content00322" data-tooltip-anchor="#tooltip_content00322"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00323" data-tooltip-content="#tooltip_content00323" data-tooltip-anchor="#tooltip_content00323"><span class="kwb">GRAVIS</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/chaos-space-marines/Possessed"><span class="kwb kwbo">POSSESSED</span></a> or <span class="tooltip00324" data-tooltip-content="#tooltip_content00324" data-tooltip-anchor="#tooltip_content00324"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip01033" data-tooltip-content="#tooltip_content01033" data-tooltip-anchor="#tooltip_content01033"><span class="kwb">CENTURION</span></span> or <a class="kwbOne" href="/wh40k10ed/factions/chaos-space-marines/Obliterators"><span class="kwb kwbo">OBLITERATOR</span></a> model takes up the space of 3 models.|false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Land-Raider-Proteus|
000003618|Fire Raptor Gunship|CSM|000000237||Other|<b>This model is equipped with:</b> twin avenger bolt cannon; 2 twin autocannons; 2 twin hellstrike launchers; armoured hull||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Fire-Raptor-Gunship|
000003622|Spartan|CSM|000000237||Other|<b>This model is equipped with:</b> 2 quad lascannons; twin heavy bolter; armoured tracks.|This model has a transport capacity of 28 <span class="tooltip00315" data-tooltip-content="#tooltip_content00315" data-tooltip-anchor="#tooltip_content00315"><span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00322" data-tooltip-content="#tooltip_content00322" data-tooltip-anchor="#tooltip_content00322"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00323" data-tooltip-content="#tooltip_content00323" data-tooltip-anchor="#tooltip_content00323"><span class="kwb">GRAVIS</span></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">POSSESSED</s></span> or <span class="tooltip00324" data-tooltip-content="#tooltip_content00324" data-tooltip-anchor="#tooltip_content00324"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip01033" data-tooltip-content="#tooltip_content01033" data-tooltip-anchor="#tooltip_content01033"><span class="kwb">CENTURION</span></span> or <a class="kwbOne" href="/wh40k10ed/factions/chaos-space-marines/Obliterators"><span class="kwb kwbo">OBLITERATOR</span></a> model takes up the space of 3 models.|false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Spartan|
000003626|Deredeo Dreadnought|CSM|000000237||Other|<b>This model is equipped with:</b> anvilus autocannon battery; twin heavy bolter; armoured feet.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Deredeo-Dreadnought|
000003630|Cerberus|CSM|000000237||Other|<b>This model is equipped with:</b> Cerberus neutron pulse array; armoured tracks.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Cerberus|
000003634|Kratos|CSM|000000237||Other|<b>This model is equipped with:</b> autocannon; Kratos battle cannon; 4 heavy bolters; armoured tracks.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Kratos|
000003638|Sokar-pattern Stormbird|CSM|000000237||Other|<b>This model is equipped with:</b> hellstrike missile battery; 3 twin heavy bolters; 4 twin lascannons; armoured hull.|This model has a transport capacity of 55 <span class="tooltip00315" data-tooltip-content="#tooltip_content00315" data-tooltip-anchor="#tooltip_content00315"><span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00319" data-tooltip-content="#tooltip_content00319" data-tooltip-anchor="#tooltip_content00319"><span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> <span class="kwb">MOUNTED</span></span> models. Each <span class="tooltip00322" data-tooltip-content="#tooltip_content00322" data-tooltip-anchor="#tooltip_content00322"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00323" data-tooltip-content="#tooltip_content00323" data-tooltip-anchor="#tooltip_content00323"><span class="kwb">GRAVIS</span></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">POSSESSED</s></span> or <span class="tooltip00324" data-tooltip-content="#tooltip_content00324" data-tooltip-anchor="#tooltip_content00324"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="kwb">MOUNTED</span>, <span class="tooltip01033" data-tooltip-content="#tooltip_content01033" data-tooltip-anchor="#tooltip_content01033"><span class="kwb">CENTURION</span></span> or <a class="kwbOne" href="/wh40k10ed/factions/chaos-space-marines/Obliterators"><span class="kwb kwbo">OBLITERATOR</span></a> model takes up the space of 3 models. This model can also transport up to 1 <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Rhino"><span class="kwb kwbo">RHINO</span></a> model (this model – and any models <a href="/wh40k10ed/the-rules/core-rules/#Embark">embarked</a> within it – take up the space of 25 models).|false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Sokar-pattern-Stormbird|
000003642|Sicaran Battle Tank|CSM|000000237||Other|<b>This model is equipped with:</b> heavy bolter; Herakles-pattern autocannon; armoured tracks.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Sicaran-Battle-Tank|
000003646|Mastodon|CSM|000000237||Other|<b>This model is equipped with:</b> 2 heavy flamers; 2 lascannons; siege melta array; skyreaper battery; armoured tracks.|This model has a transport capacity of 45 <span class="tooltip00315" data-tooltip-content="#tooltip_content00315" data-tooltip-anchor="#tooltip_content00315"><span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00322" data-tooltip-content="#tooltip_content00322" data-tooltip-anchor="#tooltip_content00322"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00323" data-tooltip-content="#tooltip_content00323" data-tooltip-anchor="#tooltip_content00323"><span class="kwb">GRAVIS</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/chaos-space-marines/Possessed"><span class="kwb kwbo">POSSESSED</span></a> or <span class="tooltip00324" data-tooltip-content="#tooltip_content00324" data-tooltip-anchor="#tooltip_content00324"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip01033" data-tooltip-content="#tooltip_content01033" data-tooltip-anchor="#tooltip_content01033"><span class="kwb">CENTURION</span></span> or <a class="kwbOne" href="/wh40k10ed/factions/chaos-space-marines/Obliterators"><span class="kwb kwbo">OBLITERATOR</span></a> model takes up the space of 3 models. This model can also transport up to 2 <span class="tooltip00326" data-tooltip-content="#tooltip_content00326" data-tooltip-anchor="#tooltip_content00326"><span class="kwb">DREADNOUGHT</span></span> or <a class="kwbOne" href="/wh40k10ed/factions/chaos-space-marines/Helbrute"><span class="kwb kwbo">HELBRUTE</span></a> models (these models take up the space of a number of models equal to their Wounds characteristic e.g. A <span class="tooltip00318" data-tooltip-content="#tooltip_content00318" data-tooltip-anchor="#tooltip_content00318"><span class="kwb">DREADNOUGHT</span></span> with a Wounds characteristic of 8 would take up the space of 8 models).|false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Mastodon|
000003650|Leviathan Dreadnought|CSM|000000237||Other|<b>This model is equipped with:</b> 2 heavy flamers; 2 grav-flux bombards; armoured feet.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Leviathan-Dreadnought|
000003654|Fellblade|CSM|000000237||Other|<b>This model is equipped with:</b> demolisher cannon; Fellblade accelerator cannon; 2 quad lascannons; twin heavy bolter; armoured tracks.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Fellblade|
000003658|Relic Contemptor Dreadnought|CSM|000000237||Other|<b>This model is equipped with:</b> 2 heavy plasma cannons; armoured feet.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Relic-Contemptor-Dreadnought|
000003662|Whirlwind Scorpius|CSM|000000237||Other|<b>This model is equipped with:</b> Scorpius multi-launcher; armoured tracks.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Whirlwind-Scorpius|
000003666|Xiphon Interceptor|CSM|000000237||Other|<b>This model is equipped with:</b> 2 twin lascannons; Xiphon missile battery; armoured hull.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Xiphon-Interceptor|
000003670|Rapier Carrier|CSM|000000237||Other|<b>This model is equipped with:</b> boltgun; quad heavy bolter; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Rapier-Carrier|
000003674|Storm Eagle Gunship|CSM|000000237||Other|<b>This model is equipped with:</b> twin heavy bolter; 2 twin hellstrike launchers; vengeance launcher; armoured hull.|This model has a transport capacity of 22 <span class="tooltip00315" data-tooltip-content="#tooltip_content00315" data-tooltip-anchor="#tooltip_content00315"><span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> models and 1 <span class="tooltip00326" data-tooltip-content="#tooltip_content00326" data-tooltip-anchor="#tooltip_content00326"><span class="kwb">DREADNOUGHT</span></span> model. Each <span class="tooltip00322" data-tooltip-content="#tooltip_content00322" data-tooltip-anchor="#tooltip_content00322"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00323" data-tooltip-content="#tooltip_content00323" data-tooltip-anchor="#tooltip_content00323"><span class="kwb">GRAVIS</span></span>, <span class="tooltip00324" data-tooltip-content="#tooltip_content00324" data-tooltip-anchor="#tooltip_content00324"><span class="kwb">TERMINATOR</span></span> or <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">POSSESSED</s></span> model takes up the space of 2 models and each <span class="tooltip01033" data-tooltip-content="#tooltip_content01033" data-tooltip-anchor="#tooltip_content01033"><span class="kwb">CENTURION</span></span> or <a class="kwbOne" href="/wh40k10ed/factions/chaos-space-marines/Obliterators"><span class="kwb kwbo">OBLITERATOR</span></a> model takes up the space of 3 models.|false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Storm-Eagle-Gunship|
000003678|Sicaran Venator|CSM|000000237||Other|<b>This model is equipped with:</b> heavy bolter; Venator neutron laser; armoured tracks.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Sicaran-Venator|
000003682|Typhon|CSM|000000237||Other|<b>This model is equipped with:</b> dreadhammer siege cannon; armoured tracks.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Typhon|
000003686|Sicaran Punisher|CSM|000000237||Other|<b>This model is equipped with:</b> heavy bolter; Punisher rotary cannon; armoured tracks.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Sicaran-Punisher|
000003690|Falchion|CSM|000000237||Other|<b>This model is equipped with:</b> 2 quad lascannons; twin heavy bolter; twin Falchion volcano cannon; armoured tracks.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Falchion|
000003711|Chaos Lord with Jump Pack|CSM|000000012|Some Chaos Lords go to war equipped with jump packs, favouring the mobility these devices provide. Leading packs of Raptors, these cruel hunters descend upon their victims with savage hunger before bringing to bear an array of accursed weapons as they relentlessly pursue their quarry across the battlefield.|Characters|<b>This model is equipped with:</b> bolt pistol; accursed weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Chaos-Lord-with-Jump-Pack|
