id|faction_id|name|cost|detachment|legend|description|
000008500003|LoV|A LONG LIST|15|Oathband|This warrior holds the majority of the galaxy’s races in contempt, and seeks out their many nemeses with a keen and inescapable eye. No sooner have they settled a Grudge against one foe, than they move to the next name on their list.|<span class="kwb">LEAGUES</span> <span class="kwb2">OF</span> <span class="kwb">VOTANN</span> model only. Each time the bearer’s unit destroys an enemy unit, if that enemy unit has one or more <span class="tooltip00467" data-tooltip-content="#tooltip_content00467"><span class="tt kwbu">Judgement</span> <span class="tt kwbu">tokens</span></span>, you can select one other enemy unit that is visible to the bearer. That other unit gains one Judgement token.|
000009823003|LoV|Quake Multigenerator|15|Hearthband|Extremely rare and costly to manufacture, this darkstar-powered coil enables a weapon to initiate tremendously powerful reverberations. The resultant shock waves are enough to pitch foes from their feet.|<a class="kwbOne" href="/wh40k10ed/factions/leagues-of-votann/K-hl"><span class="kwb kwbo">KÂHL</span></a> model only. In your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, after the bearer has shot, select one enemy unit (excluding <span class="kwb">TITANIC</span> units) hit by one or more of those attacks. Until the start of your next turn, that enemy unit is suppressed. While a unit is suppressed, each time a model in that unit makes an attack, subtract 1 from the <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>.|
000009823004|LoV|Ironskein|10|Hearthband|A rare cloneskein threads this warrior’s bone structure and epidermis with metallic fibres, rendering them remarkably resilient to harm.|<span class="kwb">LEAGUES</span> <span class="kwb2">OF</span> <span class="kwb">VOTANN</span> model only. Add 2 to the bearer’s Wounds characteristic.|
000008500004|LoV|GRIM DEMEANOUR|20|Oathband|This warlord’s grim countenance is legendary, and they are rumoured to have never smiled. Such a demeanour is, of course, an outward sign of how seriously they undertake their solemn tasks, and under their stern gaze no Kin will be found wanting.|<span class="kwb">LEAGUES</span> <span class="kwb2">OF</span> <span class="kwb">VOTANN</span> model only. You can re-roll <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Battle-shock</span> <span class="tt kwbu">tests</span></span> taken for the bearer’s unit, and models in that unit can ignore any or all modifiers to their characteristics and/or to any rolls or tests made for them (excluding modifiers to <span class="tooltip00024" data-tooltip-content="#tooltip_content00024"><span class="tt kwbu">saving</span> <span class="tt kwbu">throws</span></span>).|
000008500005|LoV|WAYFARER’S GRACE|25|Oathband|This one-of-a-kind void suit was crafted for the famed Hernkyn adventurer Sîmmka Farstryd as thanks for her saving the Hold world of Hyvôk’s Kindred. Incorporating ancient technological secrets interpreted from Votannic lore, Wayfarer’s Grace acts as a life-support system for its wearer. Monitoring their vital statistics constantly, the suit provides medical support and can even restart its wearer’s stopped heart in extremis.|<span class="kwb">LEAGUES</span> <span class="kwb2">OF</span> <span class="kwb">VOTANN</span> model only. The first time the bearer is <span class="tooltip01010" data-tooltip-content="#tooltip_content01010"><span class="tt kwbu">destroyed</span></span>, after placing a <span class="tooltip00467" data-tooltip-content="#tooltip_content00467"><span class="tt kwbu">Judgement</span> <span class="tt kwbu">token</span></span> next to the unit that destroyed it, roll one D6 at the end of the phase. On a 2+, set the bearer back up on the battlefield as close as possible to where it was destroyed and not within <span class="tooltip00032" data-tooltip-content="#tooltip_content00032"><span class="tt kwbu">Engagement</span> <span class="tt kwbu">Range</span></span> of any enemy units, with its full wounds remaining.|
000009823005|LoV|High Kâhl|30|Hearthband|As the foremost martial leader in their kindred, this warrior’s value is only too well known by their comrades. Those Kin sworn to defend them will fight to their last breath rather than fail in this duty.|<a class="kwbOne" href="/wh40k10ed/factions/leagues-of-votann/K-hl"><span class="kwb kwbo">KÂHL</span></a> model only. Each time a model in the bearer’s unit is destroyed by a melee attack, if it has not fought this phase, roll one D6: on a 4+, do not remove it from play. The destroyed model can fight after the attacking unit has finished making its attacks, and is then removed from play.|
000009588002|NEC|Resurrection Protocols|0|Tomb Ship Complement|This Necron commanders body has been fitted with a miniaturised resurrection field. This device greatly enhances the bearer’s regenerative abilities.|The first time the bearer is <span class="tooltip01010" data-tooltip-content="#tooltip_content01010"><span class="tt kwbu">destroyed</span></span>, roll one D6 at the end of the phase. On a 2+, set the bearer back up on the battlefield, <a href="/wh40k10ed/the-rules/rules-commentary/#_intro2">as close as possible</a> to where it was destroyed and not within <a href="/wh40k10ed/the-rules/boarding-action-rules/#Engagement-Range">Engagement Range</a> of any enemy units, with D3 wounds remaining.|
000008372002|NEC|Veil of Darkness|20|Awakened Dynasty|With this device the bearer can twist space and time about them, enfolding them in a swirling darkness. When it fades, they have vanished, rematerialising elsewhere through a miracle of arcane science.|<span class="kwb">NECRONS</span> model only. Once per battle, at the end of your opponent’s turn, if the bearer’s unit is not within <span class="tooltip00032" data-tooltip-content="#tooltip_content00032"><span class="tt kwbu">Engagement</span> <span class="tt kwbu">Range</span></span> of any enemy units, the bearer can use this Enhancement. If it does, remove that unit from the battlefield. Then, in the <a href="/wh40k10ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements step</a> of your next <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, set up that unit anywhere on the battlefield that is more than 9" horizontally away from all enemy models.|
000009749002|NEC|Dread Majesty (Aura)|30|Starshatter Arsenal|When this noble unleashes the might of their cosmic armoury, their followers are left in no doubt as to the importance of the battle at hand. If they do not strive to live up to the lethal effectiveness of the dynasty’s war engines, their Overlord’s wrath will be terrible.|<span class="tooltip01117" data-tooltip-content="#tooltip_content01117" data-tooltip-anchor="#tooltip_content01117"><span class="kwb kwbu">OVERLORD</span></span> or <a class="kwbOne" href="/wh40k10ed/factions/necrons/Catacomb-Command-Barge"><span class="kwb kwbo">CATACOMB</span> <span class="kwb kwbo">COMMAND</span> <span class="kwb kwbo">BARGE</span></a> model only. While a friendly <span class="kwb">NECRONS</span> unit (excluding <span class="tooltip00717" data-tooltip-content="#tooltip_content00717" data-tooltip-anchor="#tooltip_content00717"><span class="kwb kwbu">TITANIC</span></span> units) is within 6" of the bearer, each time a model in that unit makes an attack, re-roll a <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span> of 1 and re-roll a <span class="tooltip00023" data-tooltip-content="#tooltip_content00023"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span> of 1.|
000008543002|NEC|Eternal Madness|25|Annihilation Legion|This Necrons sanity suffered during the Great Sleep. Now they are driven by a wrathful zeal, one which has seeped through the carrier waves of their commandments and into their followers.|<span class="kwb">NECRONS</span> model only. In the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, each time a model in the bearer’s unit is <span class="tooltip01010" data-tooltip-content="#tooltip_content01010"><span class="tt kwbu">destroyed</span></span>, if that model has not fought this phase, roll one D6: on a 4+, do not remove the destroyed model from play; it can fight after the attacking models unit has finished making its attacks, and is then removed from play.|
000008546002|NEC|Dimensional Sanctum|20|Canoptek Court|This Cryptek has had a personal dimensional pocket reality crafted for them, from which they can emerge into battle at will.|<span class="tooltip00457" data-tooltip-content="#tooltip_content00457" data-tooltip-anchor="#tooltip_content00457"><span class="kwb kwbu">CRYPTEK</span></span> model only. Models in the bearer’s unit have the <span class="tooltip01087" data-tooltip-content="#tooltip_content01087"><span class="tt kwbu">Infiltrators</span></span> ability.|
000008554002|NEC|Dimensional Overseer|25|Hypercrypt Legion|With a mind as labyrinthine as the multi-dimensional tomb itself, this commander directs their servants in complex forays through the tomb’s hyperspatial architecture, catching the witless enemy off guard.|<span class="kwb">NECRONS</span> model only. While the bearer is on the battlefield or in <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>, add one to the number of units from your army that you can select for the <span class="tooltip00718" data-tooltip-content="#tooltip_content00718"><span class="tt kwbu">Hyperphasing</span></span> rule.|
000008550002|NEC|Honourable Combatant|10|Obeisance Phalanx|A strict adherent to the ancient codes, this noble reserves their greatest displays of power to execute the enemy's leaders. Such champions are brought low in ostentatious manner, the inspiration or strategy they once provided severed at a stroke.|<span class="tooltip01117" data-tooltip-content="#tooltip_content01117" data-tooltip-anchor="#tooltip_content01117"><span class="kwb kwbu">OVERLORD</span></span> model only. Each time the bearer’s unit destroys an enemy <span class="kwb">CHARACTER</span> unit, your opponent loses 1CP if they have any.|
000009604002|NEC|Nanoscarab Reconstitution|0|Canoptek Harvesters|This Crypteks living metal form crawls with nanoscarabs, further enhancing its regenerative properties.|In each player’s <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, the bearer regains 1 lost wound.|
000009596002|NEC|Inured to Damage|0|Deranged Outcasts|Those who lead the Destroyer Cults will brook no impediment to slaughter. Thus, many of their number bid the Crypteks remove all protective systems, allowing the Destroyer to fight until the very moment their broken form is phased back to their stasis-tomb.|The bearer has the <span class="tooltip00007" data-tooltip-content="#tooltip_content00007"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">6+</span></span> ability. Once the bearer has <span class="tooltip01010" data-tooltip-content="#tooltip_content01010"><span class="tt kwbu">destroyed</span></span> one or more enemy units, it has the <span class="tooltip00007" data-tooltip-content="#tooltip_content00007"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">5+</span></span> ability instead.|
000009749003|NEC|Miniaturised Nebuloscope|15|Starshatter Arsenal|Feeding vampirically on datastreams from the dynasty’s war engines, this device enables its owner to track enemies through multiple dimensions, leaving them no hiding place.|<span class="kwb">NECRONS</span> model only. Ranged weapons equipped by models in the bearer’s unit have the <span class="kwb2 bluefont"><span class="tooltip01081" data-tooltip-content="#tooltip_content01081"><span class="tt kwbu">[IGNORES</span> <span class="tt kwbu">COVER]</span></span></span> ability.|
000008550003|NEC|Unflinching Will|20|Obeisance Phalanx|With sheer will this noble drives their warriors into battle against the most malevolent foes. Not from pretenders to nobility, nor marauding beasts, nor titanic machineries will this noble turn; they have faced greater horrors during their long existence.|<span class="tooltip01117" data-tooltip-content="#tooltip_content01117" data-tooltip-anchor="#tooltip_content01117"><span class="kwb kwbu">OVERLORD</span></span> model only. The bearer’s melee weapons have the <span class="kwb2 bluefont"><span class="tooltip00055" data-tooltip-content="#tooltip_content00055"><span class="tt kwbu">[PRECISION]</span></span></span> and <span class="kwb2 bluefont"><span class="tooltip00123" data-tooltip-content="#tooltip_content00123"><span class="tt kwbu">[ANTI-INFANTRY</span> <span class="tt kwbu">5+]</span></span></span> abilities.|
000009588003|NEC|Mindshackle Scarabs|0|Tomb Ship Complement|Mindshackle scarabs burrow into the brains of a living host and wrest control of their faculties.|<span class="tooltip00457" data-tooltip-content="#tooltip_content00457" data-tooltip-anchor="#tooltip_content00457"><span class="kwb kwbu">CRYPTEK</span></span> model only. In your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one enemy unit within 12" of and <a href="/wh40k10ed/the-rules/boarding-action-rules/#Visibility">visible</a> to the bearer. That enemy unit must take a <span class="tooltip01091" data-tooltip-content="#tooltip_content01091"><span class="tt kwbu">Leadership</span> <span class="tt kwbu">test</span></span>, subtracting 1 from the result: if failed, until the start of your next Command phase, subtract 2" from the Move characteristic of models in that enemy unit and subtract 2 from <span class="tooltip01018" data-tooltip-content="#tooltip_content01018"><span class="tt kwbu">Advance</span></span> and <span class="tooltip00026" data-tooltip-content="#tooltip_content00026"><span class="tt kwbu">Charge</span> <span class="tt kwbu">rolls</span></span> made for it.|
000008543003|NEC|Ingrained Superiority|10|Annihilation Legion|An immortal destroyer, this war leaders every victim is etched irrevocably into their cognitive engrams. Every weakness they ever overcame is recalled, frailties they can exploit on each new battlefield.|<span class="kwb">NECRONS</span> model only. Each time a model in the bearer’s unit makes an attack, on a <span class="tooltip00023" data-tooltip-content="#tooltip_content00023"><span class="tt kwbu">Critical</span> <span class="tt kwbu">Wound</span></span>, improve the Armour Penetration characteristic of that attack by 1.|
000008372003|NEC|Nether-realm Casket|20|Awakened Dynasty|Clouds of hyper-dense particles billow from this small artefact, to obscure and shield the bearer from the foe.|<span class="kwb">NECRONS</span> model only. While the bearer is leading a unit, models in that unit have the <span class="tooltip01088" data-tooltip-content="#tooltip_content01088"><span class="tt kwbu">Stealth</span></span> ability.|
000008546003|NEC|Hyperphasic Fulcrum|15|Canoptek Court|With this small orb, its surface shimmering in fractal hues and shifting in multidimensional facets, a Cryptek can bypass the ancient security protocols placed upon the areas dormant machineries. Esoteric data and unusual strands of energy can be accessed, the orb acting as a skeleton key to greater power.|<span class="tooltip00457" data-tooltip-content="#tooltip_content00457" data-tooltip-anchor="#tooltip_content00457"><span class="kwb kwbu">CRYPTEK</span></span> model only. While the bearer is leading a unit, if that unit is wholly within your army’s <span class="tooltip00720" data-tooltip-content="#tooltip_content00720"><span class="tt kwbu">Power</span> <span class="tt kwbu">Matrix</span></span>, each time a model in that unit makes an attack, re-roll a <span class="tooltip00023" data-tooltip-content="#tooltip_content00023"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span> of 1.|
000008554003|NEC|Arisen Tyrant|25|Hypercrypt Legion|This ancient being will suffer no threats to their rule, stepping imperiously from twisting nightmare dimensions to annihilate any who dare to oppose them.|<span class="kwb">NECRONS</span> model only. Each time a model in the bearer’s unit makes an attack, re-roll a <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span> of 1. If the bearer’s unit was set up on the battlefield this turn, you can re-roll the Hit roll instead.|
000009604003|NEC|Impromptu Translocation|0|Canoptek Harvesters|Many Necrons make use of dimensional translocation technology to traverse the battlefield. This miniaturised translocator allows a Cryptek to make a single dimensional leap, taking them out of harm’s way.|Once per battle, after the bearer has shot, it can make a <span class="tooltip01016" data-tooltip-content="#tooltip_content01016"><span class="tt kwbu">Normal</span> <span class="tt kwbu">move</span></span> of up to 6".|
000009596003|NEC|Domineering Presence|0|Deranged Outcasts|This monstrous Lord has long transcended their limiting Necron form and been wrought anew as a monstrously intimidating killing machine.|In your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, at the start of the <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Battle-shock</span></span> step, select one enemy unit within 3" of the bearer; that enemy unit must take a Battle-shock test. When doing so, if that enemy unit is <span class="tooltip01090" data-tooltip-content="#tooltip_content01090"><span class="tt kwbu">Below</span> <span class="tt kwbu">Half-strength</span></span>, subtract 1 from that test. This Enhancement cannot cause a unit to take two Battle-shock tests in the same phase.|
000008546004|NEC|Autodivinator|15|Canoptek Court|This cryptogeometric puzzle box harbours a chronoscarab. The tiny construct creeps forward in time along temporal webs before hauling back a captured net of future moments. Its master can scry these wriggling futures to predict their foe’s strategies, using the knowledge to develop new counter-tactics to ambush the attackers.|<span class="tooltip00457" data-tooltip-content="#tooltip_content00457" data-tooltip-anchor="#tooltip_content00457"><span class="kwb kwbu">CRYPTEK</span></span> model only. Each time your opponent gains a CP as the result of an ability, roll one D6: on a 2+, you also gain 1CP.|
000009749004|NEC|Demanding Leader|10|Starshatter Arsenal|This Necron noble is a master of rapid warfare, commanding armoured columns with great precision.|<span class="kwb">NECRONS</span> model only. In your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip00406" data-tooltip-content="#tooltip_content00406" data-tooltip-anchor="#tooltip_content00406"><span class="kwb kwbu">NECRONS</span> <span class="kwb kwbu">VEHICLE</span></span> or <span class="tooltip00405" data-tooltip-content="#tooltip_content00405" data-tooltip-anchor="#tooltip_content00405"><span class="kwb kwbu">NECRONS</span> <span class="kwb kwbu">MOUNTED</span></span> unit (excluding <span class="tooltip00717" data-tooltip-content="#tooltip_content00717" data-tooltip-anchor="#tooltip_content00717"><span class="kwb kwbu">TITANIC</span></span> units) within 6" of the bearer. Until the start of your next <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, that unit is eligible to shoot in a turn in which it <span class="tooltip00027" data-tooltip-content="#tooltip_content00027"><span class="tt kwbu">Fell</span> <span class="tt kwbu">Back</span></span>.|
000008550004|NEC|Warrior Noble|15|Obeisance Phalanx|This dynastic scion is an expert in the arts of martial excellence, and their living metal form has been enhanced by their Crypteks. With effortless arrogance, they and their guardians parry or contemptuously swat aside the strikes of those they see as their lessers.|<span class="tooltip01117" data-tooltip-content="#tooltip_content01117" data-tooltip-anchor="#tooltip_content01117"><span class="kwb kwbu">OVERLORD</span></span> model only. Each time a melee attack targets the bearer’s unit, subtract 1 from the <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>.|
000008372004|NEC|Phasal Subjugator (Aura)|35|Awakened Dynasty|This engraved sigil-circuitry transforms the fierce will of the bearer into a surging lash across every phasal state.|<span class="kwb">NECRONS</span> model only. While a friendly <span class="kwb">NECRONS</span> unit (excluding <span class="tooltip01053" data-tooltip-content="#tooltip_content01053" data-tooltip-anchor="#tooltip_content01053"><span class="kwb kwbu">CHARACTER</span></span> units) is within 6" of the bearer, each time a model in that unit makes an attack, add 1 to the Hit roll.|
000008554004|NEC|Hyperspatial Transfer Node|15|Hypercrypt Legion|Wound with filaments of temporal circuitry, this amulet enables the bearer to accelerate themselves and their closest guardians in stuttering bursts of compressed time.|<span class="kwb">NECRONS</span> model only. Each time the bearer’s unit <span class="tooltip01018" data-tooltip-content="#tooltip_content01018"><span class="tt kwbu">Advances</span></span>, do not make an <span class="tooltip01018" data-tooltip-content="#tooltip_content01018"><span class="tt kwbu">Advance</span> <span class="tt kwbu">roll</span></span> for it. Instead, until the end of the phase, add 6" to the Move characteristic of models in the bearer’s unit.|
000008543004|NEC|Soulless Reaper|20|Annihilation Legion|This deathly killer exudes a soul-sapping presence, the promise of lifes’ end so explicit in their chilling gaze that few can muster the strength of will to evade it.|<span class="tooltip00721" data-tooltip-content="#tooltip_content00721" data-tooltip-anchor="#tooltip_content00721"><span class="kwb kwbu">DESTROYER</span> <span class="kwb kwbu">CULT</span></span> model only. Each time an enemy unit within <span class="tooltip00032" data-tooltip-content="#tooltip_content00032"><span class="tt kwbu">Engagement</span> <span class="tt kwbu">Range</span></span> of the bearer’s unit is selected to <span class="tooltip00027" data-tooltip-content="#tooltip_content00027"><span class="tt kwbu">Fall</span> <span class="tt kwbu">Back</span></span>, roll one D6: on a 3+, that unit cannot Fall Back this phase and must <span class="tooltip01097" data-tooltip-content="#tooltip_content01097"><span class="tt kwbu">Remain</span> <span class="tt kwbu">Stationary</span></span>.|
000008554005|NEC|Osteoclave Fulcrum|20|Hypercrypt Legion|This hypermaterial key unlocks portals between transpatial dimensions embedded into a tomb’s architecture. Through such limitless doorways, the Necrons can pursue their quarry wherever they hide.|<span class="kwb">NECRONS</span> model only. Models in the bearer’s unit have the <span class="tooltip00048" data-tooltip-content="#tooltip_content00048"><span class="tt kwbu">Deep</span> <span class="tt kwbu">Strike</span></span> ability.|
000009749005|NEC|Chrono-impedance Fields|25|Starshatter Arsenal|When activated, this device wreathes dynastic craft in a time-dilation field that reduces the force of incoming blows and shots.|<span class="kwb">NECRONS</span> model only. In your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip00406" data-tooltip-content="#tooltip_content00406" data-tooltip-anchor="#tooltip_content00406"><span class="kwb kwbu">NECRONS</span> <span class="kwb kwbu">VEHICLE</span></span> or <span class="tooltip00405" data-tooltip-content="#tooltip_content00405" data-tooltip-anchor="#tooltip_content00405"><span class="kwb kwbu">NECRONS</span> <span class="kwb kwbu">MOUNTED</span></span> unit (excluding <span class="tooltip00717" data-tooltip-content="#tooltip_content00717" data-tooltip-anchor="#tooltip_content00717"><span class="kwb kwbu">TITANIC</span></span> units) within 6" of the bearer. Until the start of your next Command phase, each time an attack is allocated to a model in that unit, subtract 1 from the Damage characteristic of that attack.|
000008550005|NEC|Eternal Conqueror|25|Obeisance Phalanx|This insatiable subjugator sees all before them as theirs for the taking by ancient right of conquest. They wield their legion like an iron gauntlet, using it to seize the battlefield in a demonstration of their power and strength, daring others to try taking it from them.|<span class="tooltip01117" data-tooltip-content="#tooltip_content01117" data-tooltip-anchor="#tooltip_content01117"><span class="kwb kwbu">OVERLORD</span></span> model only. Each time a model in the bearer’s unit makes an attack that targets an enemy unit within range of an <span class="tooltip00095" data-tooltip-content="#tooltip_content00095"><span class="tt kwbu">objective</span> <span class="tt kwbu">marker</span></span>, you can re-roll the <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>.|
000008546005|NEC|Metalodermal Tesla Weave|10|Canoptek Court|This microsilicate weave generates a cyclical electrostatic overload that, providing its user triggers it in time, sends arcing lightning leaping out to roast onrushing attackers.|<span class="tooltip00457" data-tooltip-content="#tooltip_content00457" data-tooltip-anchor="#tooltip_content00457"><span class="kwb kwbu">CRYPTEK</span></span> model only. Once per phase, when an enemy unit selects the bearer’s unit as a target of a <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">charge</a>, roll one D6: on a 2-5, that enemy unit suffers D3 <span class="tooltip00006" data-tooltip-content="#tooltip_content00006"><span class="tt kwbu">mortal</span> <span class="tt kwbu">wounds</span></span>; on a 6, that enemy unit suffers 3 mortal wounds.|
000008372005|NEC|Enaegic Dermal Bond|15|Awakened Dynasty|The bearers living metal mantle is bonded to mirror versions of itself across many dimensional thresholds.|<span class="kwb">NECRONS</span> model only. The bearer has the <span class="tooltip00007" data-tooltip-content="#tooltip_content00007"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">4+</span></span> ability.|
000008543005|NEC|Eldritch Nightmare|15|Annihilation Legion|Atavistic fears are summoned from the pits of nightmare and thrust into the minds of all foes near this metal-skinned horror.|<span class="tooltip00721" data-tooltip-content="#tooltip_content00721" data-tooltip-anchor="#tooltip_content00721"><span class="kwb kwbu">DESTROYER</span> <span class="kwb kwbu">CULT</span></span> model only. At the start of the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, each enemy unit within <span class="tooltip00032" data-tooltip-content="#tooltip_content00032"><span class="tt kwbu">Engagement</span> <span class="tt kwbu">Range</span></span> of the bearer must take a <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Battle-shock</span> <span class="tt kwbu">test</span></span>.|
000009615002|ORK|Living Battering Ram|0|Ramship Raiders|There is something uniquely terrifying to the foe about a nine-foot-tall, four-hundred-pound Ork who prefers to open hatchways with their head while running full tilt and bellowing like a battle tank.|Each time the bearer attempts to operate a closed <a href="/wh40k10ed/the-rules/boarding-action-rules/#Terrain">Hatchway</a>, your opponent cannot try to prevent it. In addition, each time the bearer opens a Hatchway, each enemy unit within 6" of that Hatchway and wholly on the opposite side of it from the bearer must take a <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Battle-shock</span> <span class="tt kwbu">test</span></span>.|
000008868002|ORK|Glory Hog|30|Da Big Hunt|Obsessed with being the first to make a kill, this hunter spurs his unruly mount ahead of the warband, coaxing his mob to follow him with the explicit threat of feeding them to his squigosaur if they don’t keep up.|<a class="kwbOne" href="/wh40k10ed/factions/orks/Beastboss-On-Squigosaur"><span class="kwb kwbo">BEASTBOSS</span> <span class="kwb2 kwbo">ON</span> <span class="kwb kwbo">SQUIGOSAUR</span></a> model only. Models in the bearer’s unit have the <span class="tooltip00118" data-tooltip-content="#tooltip_content00118"><span class="tt kwbu">Scouts</span></span> 9" ability.|
000008367002|ORK|Follow Me Ladz|25|War Horde|Always found at the forefront of an assault, this Ork likes to be the first into the fray.|<span class="kwb">ORKS</span> model only. While the bearer is leading a unit, add 2" to the Move characteristic of models in that unit.|
000009623002|ORK|Tellyporta|0|Kaptin Killers|Employing madcap tellyporta arrays, Ork Meks can beam massively armoured Nobz through the warp and onto an enemy vessel, much to the horror of the defenders.|In the <a href="/wh40k10ed/the-rules/boarding-action-rules/#Deploy-Armies">Deploy Armies</a> step, select one <a class="kwbOne" href="/wh40k10ed/factions/orks/Meganobz"><span class="kwb kwbo">MEGANOBZ</span></a> unit from your army. Until the end of the battle, models in that unit have the <a href="/wh40k10ed/the-rules/boarding-action-rules/#Before-the-Battle">Deep Strike ability</a>.|
000008881002|ORK|Bloodthirsty Belligerence|15|Green Tide|Buoyed on by his chanting ladz and eager to smash into his enemies first, this boss leads the way, racing towards one fight after the next.|<span class="tooltip00341" data-tooltip-content="#tooltip_content00341" data-tooltip-anchor="#tooltip_content00341"><span class="kwb kwbu">ORKS</span> <span class="kwb kwbu">INFANTRY</span></span> model only. While the bearer is leading a unit, you can re-roll <span class="tooltip01018" data-tooltip-content="#tooltip_content01018"><span class="tt kwbu">Advance</span> <span class="tt kwbu">rolls</span></span> made for that unit. While that unit contains 10 or more models, you can re-roll <span class="tooltip00026" data-tooltip-content="#tooltip_content00026"><span class="tt kwbu">Charge</span> <span class="tt kwbu">rolls</span></span> made for that unit as well.|
000008872002|ORK|Fasta Than Yooz|35|Kult of Speed|The thrill-seeking Orks at the head of Speed Freeks warbands lead their Kult of Speed brethren right into enemy lines, leaping from speeding Trukks and Battlewagons if need be to plunge into the fight.|<span class="tooltip01118" data-tooltip-content="#tooltip_content01118" data-tooltip-anchor="#tooltip_content01118"><span class="kwb kwbu">ORKS</span> <span class="kwb kwbu">INFANTRY</span></span> model only. Each time the bearer’s unit <span class="tooltip00062" data-tooltip-content="#tooltip_content00062"><span class="tt kwbu">disembarks</span></span> from a <span class="kwb">TRANSPORT</span> after that <span class="kwb">TRANSPORT</span> has made a <span class="tooltip01016" data-tooltip-content="#tooltip_content01016"><span class="tt kwbu">Normal</span> <span class="tt kwbu">move</span></span>, the bearer’s unit is still eligible to <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">declare a charge</a> this turn.|
000009795002|ORK|Skwad Leader|15|Taktikal Brigade|An exemplar of the Blood Axes’ devious arts, this Warboss leads mobs of cunning Kommandos to battle.|<span class="tooltip00375" data-tooltip-content="#tooltip_content00375" data-tooltip-anchor="#tooltip_content00375"><span class="kwb kwbu">WARBOSS</span></span> model only. During the Declare Battle Formations step, the bearer can be <span class="tooltip00020" data-tooltip-content="#tooltip_content00020"><span class="tt kwbu">attached</span></span> to a <a class="kwbOne" href="/wh40k10ed/factions/orks/Kommandos"><span class="kwb kwbo">KOMMANDOS</span></a> unit. While leading a Kommandos unit, it has the <span class="tooltip01087" data-tooltip-content="#tooltip_content01087"><span class="tt kwbu">Infiltrators</span></span> and <span class="tooltip01088" data-tooltip-content="#tooltip_content01088"><span class="tt kwbu">Stealth</span></span> abilities.|
000008885002|ORK|Big Gob|20|Bully Boyz|This warlords bellowing war cry is so loud that it can be heard over the thickest of fighting, rolling outwards in a terrifying bestial roar.|<span class="tooltip00723" data-tooltip-content="#tooltip_content00723" data-tooltip-anchor="#tooltip_content00723"><span class="kwb kwbu">INFANTRY</span> <span class="kwb kwbu">WARBOSS</span></span> model only. At the start of the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, select one enemy unit within <span class="tooltip00032" data-tooltip-content="#tooltip_content00032"><span class="tt kwbu">Engagement</span> <span class="tt kwbu">range</span></span> of the bearer. That unit must take a <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Battle-shock</span> <span class="tt kwbu">test</span></span>, and when doing so, subtract 1 from the result.|
