id|faction_id|name|legend|description|detachment|
000009074|GC|Hypermorphic Fury|Little can assuage a Genestealer Cults least Human instincts, behaviours made even more ferocious under provocation. Stimulated by psionic pulses of the Broodmind or fuelled by alchemical concoctions delivered from alien grafts, impulses drive the blessed to acts of increased savagery.|Add 1 to <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Charge</span> <span class="tt kwbu">rolls</span></span> made for <a class="kwbOne" href="/wh40k10ed/factions/genestealer-cults/Aberrants"><span class="kwb kwbo">ABERRANTS</span></a>, <a class="kwbOne" href="/wh40k10ed/factions/genestealer-cults/Biophagus"><span class="kwb kwbo">BIOPHAGUS</span></a> and <a class="kwbOne" href="/wh40k10ed/factions/genestealer-cults/Purestrain-Genestealers"><span class="kwb kwbo">PURESTRAIN</span> <span class="kwb kwbo">GENESTEALERS</span></a> units from your army. In addition, each time such a unit is selected to fight, if it made a <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Charge</span> <span class="tt kwbu">move</span></span> this turn, until the end of the phase, add 1 to the Attacks characteristic of melee weapons equipped by models in that unit.|Biosanctic Broodsurge|
000009078|GC|Rapid Takeover|Whether forming loose clans of wandering nomads or militarised rapid-reaction corps, the cultists of Outlander Claws use their experience to launch assaults on prominent targets. Swiftly exploiting or rigging them with proximity charges, they can deny resources to the enemy without yoking themselves to a static defence.|Double the Objective Control characteristic of <span class="tooltip00540" data-tooltip-content="#tooltip_content00540" data-tooltip-anchor="#tooltip_content00540"><span class="kwb kwbu">GENESTEALER</span> <span class="kwb kwbu">CULTS</span> <span class="kwb kwbu">MOUNTED</span></span> and <span class="tooltip00615" data-tooltip-content="#tooltip_content00615" data-tooltip-anchor="#tooltip_content00615"><span class="kwb kwbu">GENESTEALER</span> <span class="kwb kwbu">CULTS</span> <span class="kwb kwbu">VEHICLE</span></span> models from your army. In addition, at the end of your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, if one or more <a class="kwbOne" href="/wh40k10ed/factions/genestealer-cults/Atalan-Jackals"><span class="kwb kwbo">ATALAN</span> <span class="kwb kwbo">JACKALS</span></a> units from your army are within range of an <span class="tooltip00100" data-tooltip-content="#tooltip_content00100"><span class="tt kwbu">objective</span> <span class="tt kwbu">marker</span></span> you control, that objective marker remains under your control, even if you have no models within range of it, until your opponent controls it at the start or end of any turn.|Outlander Claw|
000009082|GC|Integrated Tactics|Coordinating with their militant allies via stolen vox equipment or signalling with cult icons, the insidious broodkin engulfs the hated foe in overlapping fields of fire.|Each time an <span class="tooltip00616" data-tooltip-content="#tooltip_content00616" data-tooltip-anchor="#tooltip_content00616"><span class="kwb kwbu">ASTRA</span> <span class="kwb kwbu">MILITARUM</span></span> unit from your army (see below) is selected to shoot, you can select one enemy unit within 18" of and <a href="/wh40k10ed/the-rules/core-rules/#Determining-Visibility">visible</a> to that unit. If you do, until the end of the phase, models in that <span class="kwb">ASTRA</span> <span class="kwb">MILITARUM</span> unit can only target that enemy unit (and only if it is an eligible target) and that enemy unit is caught in overlapping fire. While an enemy unit is caught in overlapping fire, each time a <span class="kwb">GENESTEALER</span> <span class="kwb">CULTS</span> model from your army targets that enemy unit with a ranged attack, add 1 to the <span class="tooltip00008" data-tooltip-content="#tooltip_content00008"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>. |Brood Brother Auxilia|
000008518|QT|Forged in Terror (Aura)|Chaos Knights are servants of shadow and terror; wherever they stride, fear and madness spread.|In the <span class="tooltip00012" data-tooltip-content="#tooltip_content00012"><span class="tt kwbu">Battle-shock</span></span> step of your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, if an enemy unit that is below its <span class="tooltip00498" data-tooltip-content="#tooltip_content00498"><span class="tt kwbu">Starting</span> <span class="tt kwbu">Strength</span></span> is within 12" of a <span class="kwb">CHAOS</span> <span class="kwb">KNIGHTS</span> model from your army, that enemy unit must take a Battleshock test. For the purposes of this ability, if a unit has a Starting Strength of 1, it is considered to be below its Starting Strength while it has lost one or more wounds.<br><br><b>Designer’s Note:</b> <i>This means that all enemy units within range of this <span class="tooltip00530" data-tooltip-content="#tooltip_content00530"><span class="tt kwbu">Aura</span> <span class="tt kwbu">ability</span></span> that have lost one or more models must take a <span class="tooltip00012" data-tooltip-content="#tooltip_content00012"><span class="tt kwbu">Battle-shock</span> <span class="tt kwbu">test</span></span> in your opponent’s Command phase, not just those that are <span class="tooltip00499" data-tooltip-content="#tooltip_content00499"><span class="tt kwbu">Below</span> <span class="tt kwbu">Half-strength</span></span>.</i>|Traitoris Lance|
000008355|SM|Combat Doctrines|The Codex Astartes has proven its worth as a superb treatise on warfare over countless battlefields, and has remained so even after ten thousand years. Many Space Marines hold its wisdom in awe, and exemplify its teachings, employing a flexible set of combat doctrines to eliminate their enemy. Few opponents can withstand the fury of such an onslaught.|At the start of your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can select one of the Combat Doctrines listed below. Until the start of your next Command phase, that Combat Doctrine is active and its effects apply to all <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> units from your army. You can only select each Combat Doctrine once per battle.<div style="height:8px"></div><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">Devastator Doctrine</p><p class="ShowFluff legend2">The Codex Astartes details the strategic value of overwhelming firepower applied to key targets while advancing into position to eliminate threats.</p><p>This unit is eligible to shoot in a turn in which it <span class="tooltip00279" data-tooltip-content="#tooltip_content00279"><span class="tt kwbu">Advanced</span></span>.</p></td></tr></tbody></tbody></table></div><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">Tactical Doctrine</p><p class="ShowFluff legend2">As the warring armies close upon one another and vicious fire-fights erupt, the Codex lays out strategies for swiftly seizing the initiative and combining versatility with firepower.</p><p>This unit is eligible to shoot and <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">declare a charge</a> in a turn in which it <span class="tooltip00030" data-tooltip-content="#tooltip_content00030"><span class="tt kwbu">Fell</span> <span class="tt kwbu">Back</span></span>.</p></td></tr></tbody></tbody></table></div><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">Assault Doctrine</p><p class="ShowFluff legend2">The Codex Astartes leaves no doubt that the killing blow in most engagements must be delivered with a decisive close-quarters strike. It presents plentiful tactical means to achieve this end.</p><p>This unit is eligible to <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">declare a charge</a> in a turn in which it <span class="tooltip00279" data-tooltip-content="#tooltip_content00279"><span class="tt kwbu">Advanced</span></span>.</p></td></tr></tbody></tbody></table></div>|Gladius Task Force|
000008374|SM|Red Thirst|Though they strive to restrain it, the murderous ferocity of the Blood Angels simmers beneath the surface of their thoughts. In battle, this rage drives them towards the foe and lends great strength to their blows.|Each time an <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army is selected to fight, if that unit made a <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Charge</span> <span class="tt kwbu">move</span></span> this turn, until the end of the phase, add 1 to the Attacks characteristic and add 2 to the Strength characteristic of melee weapons equipped by models in that unit.<br><br><span class="hi_custom">RESTRICTIONS</span><br>Your army can include <span class="kwb">BLOOD</span> <span class="kwb">ANGELS</span> units, but it cannot include any <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> units drawn from any other Chapter.|Liberator Assault Group|Blood Angels|
000008473|SM|Shield of the Imperium|Across blood-drenched battlefields, within towering citadels and isolated orbital stations, the Angels of Death throw back tides of traitors, mutants, xenos and heretics, and purge enemy holdings of foes thanks to their disciplined strategies and fighting skills. All who oppose them are met with volleys of deadly accurate firepower long before they reach the battle-brothers’ razor-sharp blades.|Ranged weapons equipped by <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> models from your army have the <span class="kwb2 bluefont"><span class="tooltip00272" data-tooltip-content="#tooltip_content00272"><span class="tt kwbu">[HEAVY]</span></span></span> ability. If such a weapon already has this ability, each time an attack is made with that weapon, if the attacking model’s unit <span class="tooltip00508" data-tooltip-content="#tooltip_content00508"><span class="tt kwbu">Remained</span> <span class="tt kwbu">Stationary</span></span> this turn, add 1 to the <span class="tooltip00026" data-tooltip-content="#tooltip_content00026"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span>.|Anvil Siege Force|
000008477|SM|Armoured Wrath|An Ironstorm Spearhead’s commanders guide their assault with pre-cogitated fire solutions, cycling data-gheist inloads and whispered binharic auguries. These ensure their warriors, and the belligerent machine spirits inhabiting their war engines, deliver their fire with inescapable accuracy.|Once per phase for each <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit in your army, you can re-roll one <span class="tooltip00008" data-tooltip-content="#tooltip_content00008"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>, one <span class="tooltip00026" data-tooltip-content="#tooltip_content00026"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span> or one Damage roll made for a model in that unit.|Ironstorm Spearhead|
000008481|SM|Close-range Eradication|The Space Marines are the Emperor’s finest shock troops, striking at the foe before they can react. In their rapid, mechanised assaults, Space Marines smash aside the enemy, destroying them at close quarters without mercy.|Ranged weapons equipped by <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> models from your army have the <span class="kwb2 bluefont"><span class="tooltip00274" data-tooltip-content="#tooltip_content00274"><span class="tt kwbu">[ASSAULT]</span></span></span> ability, and each time an attack made with such a weapon targets a unit within 12", add 1 to the Strength characteristic of that attack.|Firestorm Assault Force|
000008485|SM|Lightning Assault|The warriors of a Stormlance Task Force employ high-speed tactics and hit-and-run warfare. They do battle on the move, wrong-footing their enemies with breakneck manoeuvres and melting away one moment only to crash home like a thunderbolt the next.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> units from your army are eligible to <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">declare a charge</a> in a turn in which they <span class="tooltip00279" data-tooltip-content="#tooltip_content00279"><span class="tt kwbu">Advanced</span></span> or <span class="tooltip00030" data-tooltip-content="#tooltip_content00030"><span class="tt kwbu">Fell</span> <span class="tt kwbu">Back</span></span>.|Stormlance Task Force|
000008489|SM|Shadow Masters|The warriors of a Vanguard Spearhead slip through the shadows, half-seen spectres barely visible to the foe. Enemies blaze away into the gloom with increasing panic, their shots flying wide as covert specialists encircle their victims and prepare to level the killing blow.|Each time a ranged attack targets an <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army, unless the attacking model is within 12", subtract 1 from the <span class="tooltip00008" data-tooltip-content="#tooltip_content00008"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span> and the target has the <span class="tooltip00052" data-tooltip-content="#tooltip_content00052"><span class="tt kwbu">Benefit</span> <span class="tt kwbu">of</span> <span class="tt kwbu">Cover</span></span> against that attack.|Vanguard Spearhead|
000008493|SM|Extremis-level Threat|The 1st Company’s veterans have fought at the forefront of their Chapter’s wars for many mortal lifespans. Experience has taught them to identify the foe’s lethal threats and to lead their battle-brothers to purge them from existence.|Once per battle, in your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can use this ability. If you do, until the start of your next Command phase, each time a model from your army with the <span class="tooltip00381" data-tooltip-content="#tooltip_content00381"><span class="tt kwbu">Oath</span> <span class="tt kwbu">of</span> <span class="tt kwbu">Moment</span></span> ability makes an attack that targets your Oath of Moment target, you can re-roll the <span class="tooltip00026" data-tooltip-content="#tooltip_content00026"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span> as well.|1st Company Task Force|
000008526|SM|Templar Vows|On the eve of battle, the warriors of a Black Templars crusade gather together to be led in prayer and contemplation by their Chaplains. In their righteous zeal, united in their hatred of the foe, they swear a mighty vow to uphold in the battle ahead.|At the start of the first <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a>, select one of the four Templar Vows below to be active for <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> units from your army until the end of the battle.<div style="height:8px"></div><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">Suffer Not the Unclean to Live</p><p>Melee weapons equipped by models in this unit have the <span class="kwb2 bluefont"><span class="tooltip00275" data-tooltip-content="#tooltip_content00275"><span class="tt kwbu">[LETHAL</span> <span class="tt kwbu">HITS]</span></span></span> ability.</p></td></tr></tbody></tbody></table></div><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">Uphold the Honour of the Emperor</p><p>Models in this unit have the <span class="tooltip00078" data-tooltip-content="#tooltip_content00078"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">6+</span></span> ability and a Leadership characteristic of 5+.</p></td></tr></tbody></tbody></table></div><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">Abhor the Witch, Destroy the Witch</p><p>Models in this unit have a 4+ <span class="tooltip00011" data-tooltip-content="#tooltip_content00011"><span class="tt kwbu">invulnerable</span> <span class="tt kwbu">save</span></span> against <span class="tooltip00548" data-tooltip-content="#tooltip_content00548"><span class="tt kwbu">Psychic</span> <span class="tt kwbu">Attacks</span></span> and melee weapons equipped by models in this unit have the <span class="kwb2 bluefont"><span class="tooltip00151" data-tooltip-content="#tooltip_content00151"><span class="tt kwbu">[ANTI-PSYKER</span> <span class="tt kwbu">4+]</span></span></span> ability.</p></td></tr></tbody></tbody></table></div><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">Accept Any Challenge, No Matter the Odds</p><p>Melee weapons equipped by models in this unit have the <span class="kwb2 bluefont"><span class="tooltip00014" data-tooltip-content="#tooltip_content00014"><span class="tt kwbu">[SUSTAINED</span> <span class="tt kwbu">HITS</span> <span class="tt kwbu">1]</span></span></span> ability.</p></td></tr></tbody></tbody></table></div>|Righteous Crusaders|Black Templars|
000008530|SM|Deeds Worthy of Saga|Legendary deeds in the midst of battle are an intoxicating mead. Those who witness them are inspired to greater feats of daring and valour, determined to prove themselves worthy of their champions.|At the start of the first <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a>, select one of the Sagas listed below (excluding Saga of Majesty); that Saga is considered to be completed by your army, and all <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> models from your army gain the associated benefit until the end of the battle. <br><br>At the end of each player’s turn, you can select one of the Sagas listed below (excluding the Saga you selected at the start of the first battle round). If that Saga was completed by your army during that turn, all <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> models from your army gain the associated benefit until the end of the battle. You can only select each Saga once per battle.<div style="height:8px"></div><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">SAGA OF THE WARRIOR BORN</p><p><ul><li>This Saga is completed if one or more <span class="tooltip00568" data-tooltip-content="#tooltip_content00568" data-tooltip-anchor="#tooltip_content00568"><span class="kwb kwbu">ADEPTUS</span> <span class="kwb kwbu">ASTARTES</span> <span class="kwb kwbu">CHARACTER</span></span> models from your army <span class="tooltip00268" data-tooltip-content="#tooltip_content00268"><span class="tt kwbu">destroyed</span></span> one or more enemy <span class="kwb">CHARACTER</span> models during that turn.</li><li><b>Benefit Once Completed:</b> Melee weapons equipped by <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> models from your army have the <span class="kwb2 bluefont"><span class="tooltip00014" data-tooltip-content="#tooltip_content00014"><span class="tt kwbu">[SUSTAINED</span> <span class="tt kwbu">HITS</span> <span class="tt kwbu">1]</span></span></span> ability.</li></ul></p></td></tr></tbody></tbody></table></div><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">SAGA OF MAJESTY</p><p><ul><li>This Saga is completed if you controlled one or more <span class="tooltip00100" data-tooltip-content="#tooltip_content00100"><span class="tt kwbu">objective</span> <span class="tt kwbu">markers</span></span> in your opponent’s deployment zone at the end of that turn, and one or more <span class="tooltip00568" data-tooltip-content="#tooltip_content00568" data-tooltip-anchor="#tooltip_content00568"><span class="kwb kwbu">ADEPTUS</span> <span class="kwb kwbu">ASTARTES</span> <span class="kwb kwbu">CHARACTER</span></span> models from your army were within range of that objective marker.</li><li><b>Benefit Once Completed:</b> Improve the Objective Control characteristic of <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> models from your army by 1.</li></ul></p></td></tr></tbody></tbody></table></div><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">SAGA OF THE BEAR</p><p><ul><li>This Saga is completed if one or more <span class="tooltip00568" data-tooltip-content="#tooltip_content00568" data-tooltip-anchor="#tooltip_content00568"><span class="kwb kwbu">ADEPTUS</span> <span class="kwb kwbu">ASTARTES</span> <span class="kwb kwbu">CHARACTER</span></span> models from your army were reduced to below half of their starting number of wounds during that turn, but were not <span class="tooltip00268" data-tooltip-content="#tooltip_content00268"><span class="tt kwbu">destroyed</span></span> at the end of that turn.</li><li><b>Benefit Once Completed:</b> <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> models from your army have the <span class="tooltip00078" data-tooltip-content="#tooltip_content00078"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">6+</span></span> ability.</li></ul></p></td></tr></tbody></tbody></table></div><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">SAGA OF THE BEASTSLAYER</p><p><ul><li>This Saga is completed if one or more <span class="tooltip00568" data-tooltip-content="#tooltip_content00568" data-tooltip-anchor="#tooltip_content00568"><span class="kwb kwbu">ADEPTUS</span> <span class="kwb kwbu">ASTARTES</span> <span class="kwb kwbu">CHARACTER</span></span> models from your army <span class="tooltip00268" data-tooltip-content="#tooltip_content00268"><span class="tt kwbu">destroyed</span></span> one or more enemy <span class="kwb">MONSTER</span> or <span class="kwb">VEHICLE</span> models during that turn.</li><li><b>Benefit Once Completed:</b> Melee weapons equipped by <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> models from your army have the <span class="kwb2 bluefont"><span class="tooltip00275" data-tooltip-content="#tooltip_content00275"><span class="tt kwbu">[LETHAL</span> <span class="tt kwbu">HITS]</span></span></span> ability.</li></ul></p></td></tr></tbody></tbody></table></div>|Champions of Russ|Space Wolves|
000008770|SM|Grim Resolve|The Dark Angels are renowned for their unshakeable resolve, enduring tenacity and strict discipline in battle. They are tactically astute, able to prosecute their wars on any front. On the offence, they strike with all the martial pride of the Lion, while in defence they are stalwart, determined to accomplish their mission no matter the cost.|While an <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army is <span class="tooltip00012" data-tooltip-content="#tooltip_content00012"><span class="tt kwbu">Battle-shocked</span></span>, change the Objective Control characteristic of models in that unit to 1, instead of 0. In your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army; until the start of your next Command phase, add 1 to the Objective Control characteristic of models in that unit.<br><br><span class="hi_custom">RESTRICTIONS</span><br>Your army can include <span class="kwb">DARK</span> <span class="kwb">ANGELS</span> units, but it cannot include any <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> units drawn from any other Chapter.|Unforgiven Task Force|Dark Angels|
000008773|SM|Vowed Target|Whether its true significance is kept a secret or not, there is a singular prize here that the Inner Circle have come to either secure or destroy. They will pursue this strategic objective with cold ferocity.|At the start of your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, select one of the following:<br><ul><li><b>Defensive Footing:</b> Select one <span class="tooltip00100" data-tooltip-content="#tooltip_content00100"><span class="tt kwbu">objective</span> <span class="tt kwbu">marker</span></span> you control. Until the start of your next Movement phase, that objective marker is your Vowed objective marker.</li><li><b>Aggressive Push:</b> Select one or more objective markers you do not control. Until the start of your next Movement phase, each of those objective markers is one of your Vowed objective markers. If a rule refers to a unit or model being within range of your Vowed objective marker, that rule takes effect if that unit or model is within range of one or more of your Vowed objective markers.</li></ul>Each time a <span class="tooltip00624" data-tooltip-content="#tooltip_content00624" data-tooltip-anchor="#tooltip_content00624"><span class="kwb kwbu">DEATHWING</span> <span class="kwb kwbu">INFANTRY</span></span> unit from your army makes an attack that targets a unit within range of one or more of your Vowed objective markers, add 1 to the <span class="tooltip00026" data-tooltip-content="#tooltip_content00026"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span>.<br><br><span class="hi_custom">RESTRICTIONS</span><br>Your army can include <span class="kwb">DARK</span> <span class="kwb">ANGELS</span> units, but it cannot include any <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> units drawn from any other Chapter.|Inner Circle Task Force|Dark Angels|
000008777|SM|Masters Of Manoeuvre|The Ravenwing are fearsome and daring hunters, relentless in pursuit and furious on the assault When they lead the Dark Angels to war they inspire their battle-brothers with their strategic and tactical mastery of high-speed warfare, knightly bike-mounted venators leading every charge and rapidly outmanoeuvring the foe.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> units from your army are eligible to shoot in a turn in which they <span class="tooltip00279" data-tooltip-content="#tooltip_content00279"><span class="tt kwbu">Advanced</span></span> or <span class="tooltip00030" data-tooltip-content="#tooltip_content00030"><span class="tt kwbu">Fell</span> <span class="tt kwbu">Back</span></span>.<br><br><span class="hi_custom">RESTRICTIONS</span><br>Your army can include <span class="kwb">DARK</span> <span class="kwb">ANGELS</span> units, but it cannot include any <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> units drawn from any other Chapter.<br><br><span class="hi_custom">KEYWORDS</span><br><a class="kwbOne" href="/wh40k10ed/factions/space-marines/Outrider-Squad"><span class="kwb kwbo">OUTRIDER</span> <span class="kwb kwbo">SQUAD</span></a> units from your army gain the <span class="tooltip00625" data-tooltip-content="#tooltip_content00625" data-tooltip-anchor="#tooltip_content00625"><span class="kwb kwbu">BATTLELINE</span></span> keyword.|Company of Hunters|Dark Angels|
000009185|SM|A Noble Death in Combat|For the lost brothers of the Death Company one final battle remains. The sacrifice of each fallen warrior inspires his surviving brothers to ever greater acts of savage violence.|Each time a <span class="tooltip00626" data-tooltip-content="#tooltip_content00626" data-tooltip-anchor="#tooltip_content00626"><span class="kwb kwbu">DEATH</span> <span class="kwb kwbu">COMPANY</span></span> model from your army makes a melee attack, re-roll a <span class="tooltip00026" data-tooltip-content="#tooltip_content00026"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span> of 1 if that model’s unit is below its <span class="tooltip00498" data-tooltip-content="#tooltip_content00498"><span class="tt kwbu">Starting</span> <span class="tt kwbu">Strength</span></span>; if that model’s unit is <span class="tooltip00499" data-tooltip-content="#tooltip_content00499"><span class="tt kwbu">Below</span> <span class="tt kwbu">Half-strength</span></span>, you can re-roll the Wound roll instead.<br><br><span class="hi_custom">KEYWORDS</span><br>If you select this Detachment, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Death-Company-Marines"><span class="kwb kwbo">DEATH</span> <span class="kwb kwbo">COMPANY</span> <span class="kwb kwbo">MARINES</span></a> and <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Death-Company-Marines-with-Bolt-Rifles"><span class="kwb kwbo">DEATH</span> <span class="kwb kwbo">COMPANY</span> <span class="kwb kwbo">MARINES</span> <span class="kwb2 kwbo">WITH</span> <span class="kwb kwbo">BOLT</span> <span class="kwb kwbo">RIFLES</span></a> units from your army have the <span class="kwb">BATTLELINE</span> keyword.<br><br><span class="hi_custom">RESTRICTIONS</span><br>Your army can include <span class="kwb">BLOOD</span> <span class="kwb">ANGELS</span> units, but it cannot include any <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> units drawn from any other Chapter.|The Lost Brethren|Blood Angels|
000009189|SM|Upon Wings of Fire|The Blood Angels soar high above the battlefield before plummeting to strike their foes with bone-shattering force. They are true masters of the war-torn skies.|At the end of your opponent s turn, you can select a number of <span class="tooltip00627" data-tooltip-content="#tooltip_content00627" data-tooltip-anchor="#tooltip_content00627"><span class="kwb kwbu">ADEPTUS</span> <span class="kwb kwbu">ASTARTES</span> <span class="kwb kwbu">JUMP</span> <span class="kwb kwbu">PACK</span></span> units from your army (excluding units that are within <span class="tooltip00036" data-tooltip-content="#tooltip_content00036"><span class="tt kwbu">Engagement</span> <span class="tt kwbu">Range</span></span> of one or more enemy units). The maximum number of units you can select depends on the battle size, as follows:<br><div class="BreakInsideAvoid"  style="""><table width="0" border="0" bordercolor="#888" cellpadding="4" cellspacing="0" style="border-collapse:collapse;border-width:0px"><tbody><tr><td><table class=" customTable tablefont" border="1" bordercolor="#888" cellpadding="4" style="border-collapse:collapse;border-color:#888888;border-width:0px"><tbody><tr><td style="border-width:1px 1px 1px 1px;border-style:none none solid none;background-color:rgb(114,25,28);color:rgb(254,254,254);text-align:center;vertical-align:middle;font-size:20px;width:160px;height:0px;"><b>BATTLE SIZE</b></td><td style="border-width:1px 1px 1px 1px;border-style:none none solid none;background-color:rgb(114,25,28);color:rgb(254,254,254);text-align:center;vertical-align:middle;font-size:20px;width:320px;height:0px;">UNITS</td></tr><tr><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:left;vertical-align:middle;font-size:18px;width:160px;height:0px;"><b>Incursion</b></td><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:center;vertical-align:middle;font-size:18px;width:320px;height:0px;">Up to 1 units </td></tr><tr><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:left;vertical-align:middle;font-size:18px;width:160px;height:0px;"><b>Strike Force</b></td><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:center;vertical-align:middle;font-size:18px;width:320px;height:0px;">Up to 2 units </td></tr><tr><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:left;vertical-align:middle;font-size:18px;width:160px;height:0px;"><b>Onslaught</b></td><td style="border-width:1px 1px 1px 1px;border-style:none none dotted none;text-align:center;vertical-align:middle;font-size:18px;width:320px;height:0px;">Up to 3 units </td></tr></tbody></table></td></tr></tbody></table></div><br>Once you have made your selections, remove those units from the battlefield and place them into <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>. In the <a href="/wh40k10ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements step</a> of your next <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, set each of those units up using their <span class="tooltip00001" data-tooltip-content="#tooltip_content00001"><span class="tt kwbu">Deep</span> <span class="tt kwbu">Strike</span></span> ability.<br><br><span class="hi_custom">RESTRICTIONS</span><br>Your army can include <span class="kwb">BLOOD</span> <span class="kwb">ANGELS</span> units, but it cannot include any <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> units drawn from any other Chapter.|The Angelic Host|Blood Angels|
